compliance_data_id,customer_id,transaction_id,transaction_amount,transaction_date,aml_check_passed,kyc_check_passed
7883,7883,9373,179,9249,no,yes
7884,7884,2893,640,9397,yes,yes
7885,7885,3706,115,6924,yes,no
7886,7886,2978,227,4660,yes,yes
7887,7887,9594,647,3361,no,no
7888,7888,5219,176,6062,no,yes
7889,7889,8420,140,4799,no,no
7890,7890,7693,611,1664,no,yes
7891,7891,5496,813,4807,yes,yes
7892,7892,6312,144,4850,yes,yes
7893,7893,6084,54,9075,yes,yes
7894,7894,4210,146,8904,yes,yes
7895,7895,1534,253,9636,no,no
7896,7896,6157,882,6289,yes,no
7897,7897,6691,53,4157,no,no
7898,7898,3303,624,2701,yes,no
7899,7899,1554,304,5713,yes,no
7900,7900,997,399,8935,no,yes
7901,7901,835,606,5589,no,yes
7902,7902,6323,637,5769,no,yes
7903,7903,1675,417,6763,yes,no
7904,7904,182,645,2629,no,no
7905,7905,790,902,8619,no,yes
7906,7906,4752,806,4647,no,yes
7907,7907,4498,156,9795,no,yes
7908,7908,3055,777,3316,no,yes
7909,7909,7094,89,7947,yes,no
7910,7910,8817,696,9132,yes,no
7911,7911,6870,719,3943,no,yes
7912,7912,9376,933,3467,yes,yes
7913,7913,7795,459,3051,yes,no
7914,7914,1487,775,1176,no,yes
7915,7915,4078,643,4370,no,yes
7916,7916,4048,962,3222,yes,yes
7917,7917,4271,780,7363,no,no
7918,7918,4123,569,1241,no,yes
7919,7919,6822,980,3418,no,no
7920,7920,8989,462,9546,no,no
7921,7921,715,707,6691,yes,no
7922,7922,2037,601,6184,no,no
7923,7923,9977,654,5514,no,yes
7924,7924,629,296,6576,yes,no
7925,7925,876,146,6788,no,no
7926,7926,427,687,4758,yes,yes
7927,7927,3661,903,1548,yes,no
7928,7928,6409,110,4116,no,yes
7929,7929,2796,87,4459,no,yes
7930,7930,9409,302,3186,yes,no
7931,7931,1461,199,8810,yes,no
7932,7932,5799,618,7994,yes,yes
7933,7933,8949,474,7511,no,yes
7934,7934,4602,810,6062,no,yes
7935,7935,6500,920,9500,yes,no
7936,7936,3816,507,9638,no,yes
7937,7937,5068,529,1262,no,yes
7938,7938,5514,396,4318,yes,yes
7939,7939,4331,577,9869,yes,yes
7940,7940,5122,438,6897,yes,no
7941,7941,5209,287,8789,no,no
7942,7942,9015,629,7700,yes,yes
7943,7943,3662,928,2172,yes,yes
7944,7944,8516,780,4334,no,no
7945,7945,3974,325,5381,no,yes
7946,7946,2556,138,2675,no,no
7947,7947,7708,976,5057,yes,no
7948,7948,9233,267,6305,yes,no
7949,7949,2991,100,3230,yes,no
7950,7950,8735,490,4354,no,no
7951,7951,9672,389,7691,yes,yes
7952,7952,3118,752,9653,no,yes
7953,7953,7622,176,4068,yes,yes
7954,7954,7061,776,5264,no,yes
7955,7955,2838,800,4418,yes,no
7956,7956,3754,816,7114,no,no
7957,7957,7512,920,3356,no,yes
7958,7958,9323,388,7967,yes,no
7959,7959,3689,498,3882,no,yes
7960,7960,9478,866,3622,no,yes
7961,7961,3405,405,8908,yes,no
7962,7962,1273,811,3132,yes,yes
7963,7963,3850,476,2554,yes,no
7964,7964,5675,87,2645,yes,yes
7965,7965,9748,567,8886,yes,no
7966,7966,2668,478,7556,yes,yes
7967,7967,7134,223,7190,no,yes
7968,7968,4667,744,2667,yes,yes
7969,7969,7204,781,4945,yes,yes
7970,7970,3462,626,2552,no,yes
7971,7971,3325,91,6548,no,yes
7972,7972,7912,885,4434,yes,no
7973,7973,8473,777,5258,no,yes
7974,7974,7356,22,6473,no,no
7975,7975,4823,731,7068,no,no
7976,7976,6797,756,5135,no,no
7977,7977,5002,17,7755,no,no
7978,7978,3110,773,5717,no,no
7979,7979,3882,552,9311,no,yes
7980,7980,3056,114,1214,yes,yes
7981,7981,5968,452,2791,yes,no
7982,7982,4598,516,1591,yes,yes
7983,7983,5375,665,1353,yes,no
7984,7984,1745,22,3782,no,no
7985,7985,6944,441,3167,yes,yes
7986,7986,8698,889,7158,no,yes
7987,7987,4170,271,7215,yes,no
7988,7988,5931,976,2741,no,no
7989,7989,178,133,7233,yes,no
7990,7990,1581,56,7399,no,yes
7991,7991,6200,60,8052,no,no
7992,7992,2655,263,2948,no,yes
7993,7993,4653,996,1418,no,no
7994,7994,5749,150,2845,no,no
7995,7995,6831,602,8804,no,no
7996,7996,7743,668,9945,yes,no
7997,7997,1453,338,4021,yes,yes
7998,7998,8466,211,7755,yes,no
7999,7999,5894,558,2985,no,no
8000,8000,8761,221,3066,no,no
8001,8001,5092,914,1808,no,yes
8002,8002,7620,496,8506,no,no
8003,8003,6669,150,2654,no,no
8004,8004,9893,37,5033,no,yes
8005,8005,362,240,5718,no,no
8006,8006,6152,850,9443,yes,yes
8007,8007,2490,745,6252,no,yes
8008,8008,1973,865,2958,no,no
8009,8009,2383,168,7449,yes,yes
8010,8010,7377,657,9579,yes,yes
8011,8011,3541,836,3738,no,yes
8012,8012,8557,125,5994,no,yes
8013,8013,4151,378,6893,no,yes
8014,8014,7591,179,4873,yes,no
8015,8015,4521,954,9208,yes,yes
8016,8016,2962,41,8083,no,yes
8017,8017,9038,704,6956,yes,yes
8018,8018,6551,889,5153,yes,no
8019,8019,1049,388,6939,no,no
8020,8020,5950,11,6342,no,no
8021,8021,997,490,5759,yes,no
8022,8022,5973,962,7731,no,yes
8023,8023,4055,440,8445,yes,yes
8024,8024,2563,502,1377,no,yes
8025,8025,59,701,3983,no,no
8026,8026,4427,769,2869,no,no
8027,8027,9625,610,6538,yes,no
8028,8028,5272,174,7677,no,yes
8029,8029,1601,639,7928,no,yes
8030,8030,8663,644,2008,yes,yes
8031,8031,3136,111,8467,yes,no
8032,8032,8775,196,6572,yes,yes
8033,8033,9364,608,1612,yes,no
8034,8034,3752,600,9940,yes,yes
8035,8035,2043,966,5129,yes,yes
8036,8036,2587,667,9147,yes,no
8037,8037,128,908,6269,no,yes
8038,8038,7145,198,3081,no,no
8039,8039,6213,989,7593,no,yes
8040,8040,4988,460,2336,no,yes
8041,8041,8398,759,5031,yes,no
8042,8042,8087,740,5308,yes,no
8043,8043,6514,847,8170,no,no
8044,8044,7990,404,4859,yes,no
8045,8045,9650,481,7975,no,yes
8046,8046,4911,459,6644,yes,yes
8047,8047,1338,349,2542,yes,yes
8048,8048,3582,650,2168,no,no
8049,8049,4619,719,1206,no,no
8050,8050,6176,865,4132,yes,no
8051,8051,7460,286,9136,no,yes
8052,8052,2142,568,9587,no,no
8053,8053,2677,791,4554,yes,no
8054,8054,5248,493,9978,no,yes
8055,8055,4691,974,3875,no,yes
8056,8056,7412,916,6789,no,yes
8057,8057,8361,402,2094,yes,no
8058,8058,691,772,8344,yes,no
8059,8059,2253,931,5003,no,yes
8060,8060,6556,236,2756,no,yes
8061,8061,6622,387,1440,no,no
8062,8062,1520,550,9570,yes,yes
8063,8063,5449,448,6267,no,yes
8064,8064,449,372,3032,yes,no
8065,8065,1047,840,6327,no,no
8066,8066,6001,968,5132,no,yes
8067,8067,3438,164,1412,no,yes
8068,8068,7390,847,1786,yes,yes
8069,8069,5288,45,1788,no,no
8070,8070,7754,947,3461,yes,no
8071,8071,9200,971,4304,yes,no
8072,8072,3560,612,1123,yes,no
8073,8073,5927,682,2043,no,yes
8074,8074,6940,705,1708,no,yes
8075,8075,4773,449,9312,no,yes
8076,8076,4169,314,7369,yes,yes
8077,8077,1140,212,6222,yes,no
8078,8078,5990,270,6588,no,no
8079,8079,5544,823,6225,no,yes
8080,8080,1629,506,8749,yes,no
8081,8081,462,293,5430,no,no
8082,8082,2268,322,2226,yes,yes
8083,8083,2776,859,9367,no,yes
8084,8084,1228,494,2188,yes,yes
8085,8085,8938,155,5498,no,no
8086,8086,2029,970,2014,no,no
8087,8087,887,743,1530,no,yes
8088,8088,8591,459,3067,no,no
8089,8089,5299,663,8679,yes,yes
8090,8090,9478,392,9235,no,yes
8091,8091,9547,241,4524,yes,yes
8092,8092,5136,41,8237,no,no
8093,8093,8337,376,8564,no,no
8094,8094,9261,633,3026,yes,no
8095,8095,4820,543,5611,no,yes
8096,8096,7449,191,2952,yes,no
8097,8097,2373,817,7173,no,yes
8098,8098,2472,27,8940,yes,no
8099,8099,1049,721,7149,yes,no
8100,8100,5609,6,2502,yes,yes
8101,8101,931,978,3239,no,no
8102,8102,2701,325,7340,yes,no
8103,8103,1876,480,6963,no,yes
8104,8104,5825,274,6939,yes,no
8105,8105,1821,41,9373,no,no
8106,8106,9705,693,9392,yes,yes
8107,8107,7740,493,9306,yes,yes
8108,8108,28,949,9059,yes,no
8109,8109,345,899,8168,no,no
8110,8110,2136,765,9356,no,yes
8111,8111,8349,737,7792,no,yes
8112,8112,7296,660,9941,yes,no
8113,8113,2582,186,6871,yes,yes
8114,8114,2027,661,5972,yes,no
8115,8115,179,932,5793,no,no
8116,8116,8958,469,8468,no,no
8117,8117,5370,968,5574,yes,yes
8118,8118,728,686,8292,yes,yes
8119,8119,1144,769,9457,yes,no
8120,8120,6473,235,5982,yes,yes
8121,8121,263,176,9962,no,yes
8122,8122,7317,216,3199,no,yes
8123,8123,7493,147,6189,yes,no
8124,8124,8271,255,1371,yes,yes
8125,8125,6656,107,8748,no,yes
8126,8126,7653,449,2002,no,yes
8127,8127,1646,352,7106,no,no
8128,8128,3747,772,2468,yes,yes
8129,8129,654,941,2765,no,no
8130,8130,3158,99,4385,no,yes
8131,8131,1407,839,7568,no,no
8132,8132,6975,550,8883,yes,yes
8133,8133,7141,263,4810,no,yes
8134,8134,9422,846,3671,yes,yes
8135,8135,7041,818,3732,no,no
8136,8136,1106,152,7630,yes,no
8137,8137,5718,365,4606,no,no
8138,8138,2796,75,3002,no,yes
8139,8139,9961,106,9072,yes,no
8140,8140,7185,405,4439,yes,no
8141,8141,4057,292,3116,no,yes
8142,8142,3392,909,2071,yes,no
8143,8143,1413,836,6527,yes,no
8144,8144,7083,733,4278,no,no
8145,8145,3428,650,4285,no,yes
8146,8146,3386,626,2211,yes,yes
8147,8147,4451,598,2310,yes,yes
8148,8148,8205,85,9572,no,yes
8149,8149,299,112,4540,no,yes
8150,8150,3454,301,5701,no,no
8151,8151,3482,354,9902,no,no
8152,8152,7282,704,9789,yes,no
8153,8153,1385,697,9750,no,no
8154,8154,8910,723,3367,no,yes
8155,8155,900,309,6114,yes,no
8156,8156,5722,930,8249,no,yes
8157,8157,4734,283,7482,no,no
8158,8158,6816,851,2155,no,yes
8159,8159,9623,456,7385,yes,yes
8160,8160,9781,130,3379,yes,no
8161,8161,4657,913,1605,no,yes
8162,8162,9021,600,2352,yes,no
8163,8163,8159,253,9440,yes,no
8164,8164,3403,752,9963,no,yes
8165,8165,4431,559,4071,yes,no
8166,8166,9281,743,4726,no,no
8167,8167,8443,708,5097,yes,yes
8168,8168,6811,545,4998,yes,no
8169,8169,6779,905,2312,no,yes
8170,8170,5612,341,2318,no,no
8171,8171,5544,27,2424,yes,yes
8172,8172,6414,545,7826,yes,no
8173,8173,5167,955,1746,no,yes
8174,8174,6340,66,6506,no,yes
8175,8175,4159,951,8187,no,yes
8176,8176,8925,579,7656,yes,yes
8177,8177,9924,486,3638,no,no
8178,8178,8314,824,2956,yes,yes
8179,8179,9499,87,6639,no,yes
8180,8180,520,283,6101,no,no
8181,8181,8915,184,7341,yes,no
8182,8182,4659,480,1177,no,no
8183,8183,9006,904,5767,yes,no
8184,8184,3684,213,6056,yes,yes
8185,8185,5297,136,2860,yes,no
8186,8186,8996,428,5293,no,no
8187,8187,4460,258,5788,no,yes
8188,8188,3022,255,9329,no,yes
8189,8189,9928,172,3629,yes,no
8190,8190,4969,939,7188,yes,no
8191,8191,5004,813,7253,no,no
8192,8192,8002,215,7330,no,yes
8193,8193,4082,797,4792,no,yes
8194,8194,9240,158,5347,yes,no
8195,8195,4298,472,7390,yes,yes
8196,8196,5895,976,4485,yes,yes
8197,8197,9414,857,8620,no,no
8198,8198,315,662,6537,no,no
8199,8199,4559,975,7542,no,no
8200,8200,7412,471,5551,yes,no
8201,8201,7104,552,5067,no,no
8202,8202,6832,353,2666,no,no
8203,8203,4280,92,1534,yes,yes
8204,8204,552,184,7697,no,no
8205,8205,6890,233,8323,yes,no
8206,8206,9784,890,2150,no,yes
8207,8207,5508,913,2023,no,no
8208,8208,6836,848,9314,no,no
8209,8209,8741,63,2725,yes,no
8210,8210,2675,240,4692,yes,yes
8211,8211,1701,602,1085,yes,yes
8212,8212,3276,4,7071,no,yes
8213,8213,2018,748,1758,yes,no
8214,8214,6085,711,5198,no,no
8215,8215,5039,935,7486,no,yes
8216,8216,5973,184,9902,no,no
8217,8217,6941,589,3821,no,no
8218,8218,4774,264,6811,no,yes
8219,8219,5648,310,2740,no,no
8220,8220,3768,931,6260,no,yes
8221,8221,686,36,1732,yes,yes
8222,8222,1461,541,6711,no,no
8223,8223,3006,246,5071,no,yes
8224,8224,582,394,1944,no,yes
8225,8225,9971,726,9083,no,yes
8226,8226,1032,301,6133,no,no
8227,8227,4104,760,4420,no,yes
8228,8228,6238,842,2690,no,no
8229,8229,1423,82,4494,no,yes
8230,8230,6636,708,8513,yes,no
8231,8231,6738,396,5709,no,yes
8232,8232,4358,618,2003,yes,yes
8233,8233,7872,531,8651,no,no
8234,8234,7823,48,2148,no,yes
8235,8235,4855,384,2604,yes,no
8236,8236,386,266,1158,yes,no
8237,8237,4757,214,8613,yes,no
8238,8238,8085,814,1262,yes,no
8239,8239,3535,410,5074,yes,no
8240,8240,7147,629,3082,no,yes
8241,8241,8,776,9989,yes,no
8242,8242,3262,371,7660,yes,yes
8243,8243,1085,440,6564,no,yes
8244,8244,2479,849,5311,yes,yes
8245,8245,9635,755,5732,yes,yes
8246,8246,1174,861,6421,yes,no
8247,8247,4452,908,6681,yes,no
8248,8248,5811,509,9799,no,yes
8249,8249,7961,201,8993,no,no
8250,8250,8140,727,9886,yes,yes
8251,8251,8220,438,9349,no,yes
8252,8252,5677,329,3865,yes,no
8253,8253,6606,619,7766,yes,no
8254,8254,8098,531,6455,yes,no
8255,8255,6677,141,9758,yes,no
8256,8256,5776,755,2548,no,yes
8257,8257,8253,938,5804,no,yes
8258,8258,2598,104,6221,no,no
8259,8259,9432,768,9127,no,no
8260,8260,1797,987,2595,yes,no
8261,8261,5379,714,7796,yes,yes
8262,8262,5898,832,5443,no,no
8263,8263,416,372,9452,no,no
8264,8264,2060,840,4853,no,yes
8265,8265,1529,963,5424,yes,yes
8266,8266,7853,907,2054,yes,no
8267,8267,6506,209,5026,no,no
8268,8268,4524,297,2532,yes,yes
8269,8269,9208,611,6968,no,yes
8270,8270,4571,265,9041,yes,yes
8271,8271,6970,765,4872,yes,yes
8272,8272,2582,892,4358,no,yes
8273,8273,5446,47,8632,no,yes
8274,8274,2280,881,9178,no,no
8275,8275,9361,71,6493,yes,no
8276,8276,2447,630,1150,yes,no
8277,8277,6287,942,5593,yes,no
8278,8278,1803,421,8549,yes,no
8279,8279,457,329,9005,yes,yes
8280,8280,8734,163,1993,yes,no
8281,8281,75,768,4931,yes,no
8282,8282,5993,306,6437,no,yes
8283,8283,9194,43,4111,yes,yes
8284,8284,6097,711,6689,yes,no
8285,8285,3743,591,5365,yes,no
8286,8286,1275,999,5821,no,yes
8287,8287,6318,912,4855,no,yes
8288,8288,6103,658,8972,yes,no
8289,8289,1295,961,1509,yes,no
8290,8290,6043,608,3841,no,no
8291,8291,4573,655,2528,no,no
8292,8292,9508,727,7646,no,yes
8293,8293,271,672,9411,yes,no
8294,8294,8034,183,2176,no,no
8295,8295,9149,609,3965,no,no
8296,8296,1294,95,2815,yes,no
8297,8297,3171,307,3092,no,no
8298,8298,713,825,3175,yes,no
8299,8299,1088,457,8223,yes,yes
8300,8300,4529,586,2663,no,no
8301,8301,8433,506,2625,yes,no
8302,8302,2038,731,7974,no,yes
8303,8303,5716,776,8917,no,no
8304,8304,405,965,8222,no,yes
8305,8305,8573,163,3830,yes,no
8306,8306,2134,898,7815,yes,yes
8307,8307,6177,870,1576,yes,yes
8308,8308,2540,645,3422,yes,no
8309,8309,9677,234,2530,no,yes
8310,8310,9780,616,2849,yes,no
8311,8311,1076,116,9088,yes,yes
8312,8312,3606,655,2137,no,yes
8313,8313,3515,962,1889,yes,yes
8314,8314,4379,188,5046,no,no
8315,8315,3693,501,4627,no,no
8316,8316,1447,357,2213,no,no
8317,8317,4489,485,1201,no,yes
8318,8318,1961,188,8633,no,no
8319,8319,4157,635,8216,no,yes
8320,8320,1940,196,3374,yes,no
8321,8321,5562,292,5875,yes,no
8322,8322,9226,255,8763,no,no
8323,8323,67,564,1903,yes,no
8324,8324,5612,627,3830,no,no
8325,8325,6475,295,5735,no,no
8326,8326,9920,607,9194,no,yes
8327,8327,3553,405,4350,no,no
8328,8328,4358,999,8423,no,yes
8329,8329,6518,698,1534,no,no
8330,8330,4516,527,4628,no,yes
8331,8331,1209,982,4722,no,yes
8332,8332,4441,345,7487,yes,yes
8333,8333,8821,481,2904,yes,yes
8334,8334,3702,7,8211,no,yes
8335,8335,7568,307,5538,no,no
8336,8336,5684,887,1145,yes,yes
8337,8337,2991,135,7652,no,no
8338,8338,9425,609,6093,no,yes
8339,8339,9309,578,2555,yes,no
8340,8340,7992,612,2145,no,yes
8341,8341,4047,553,1589,yes,no
8342,8342,3442,490,7620,yes,yes
8343,8343,3167,653,4580,yes,no
8344,8344,8179,441,3762,no,yes
8345,8345,6011,615,5373,no,yes
8346,8346,7301,974,2253,no,yes
8347,8347,3375,69,9464,no,yes
8348,8348,214,9,6394,no,no
8349,8349,1656,745,8404,yes,no
8350,8350,9215,41,5355,yes,no
8351,8351,2726,445,8771,yes,yes
8352,8352,6768,826,3051,no,no
8353,8353,5269,46,4601,no,yes
8354,8354,8223,142,5372,no,yes
8355,8355,8291,436,7447,no,yes
8356,8356,4870,301,2085,yes,yes
8357,8357,3797,381,1292,yes,no
8358,8358,3422,55,5609,yes,no
8359,8359,1006,751,5296,yes,no
8360,8360,9806,177,9972,yes,no
8361,8361,8220,112,6293,no,no
8362,8362,4174,997,7316,yes,no
8363,8363,4306,629,4573,yes,yes
8364,8364,3242,929,9782,no,no
8365,8365,506,732,9748,yes,yes
8366,8366,7656,671,8440,yes,no
8367,8367,4251,4,2712,yes,no
8368,8368,7062,92,2992,yes,no
8369,8369,1167,959,7241,no,no
8370,8370,7119,730,6837,no,no
8371,8371,8642,735,6993,no,yes
8372,8372,9636,873,7118,no,no
8373,8373,2021,277,3459,yes,yes
8374,8374,9427,492,3250,no,yes
8375,8375,6935,117,5912,yes,no
8376,8376,3618,37,8059,yes,yes
8377,8377,1819,790,6313,yes,no
8378,8378,9299,454,9464,yes,yes
8379,8379,3646,24,3454,no,yes
8380,8380,2431,934,3375,no,yes
8381,8381,8795,31,1403,no,yes
8382,8382,9140,771,1197,no,no
8383,8383,7912,704,2956,yes,yes
8384,8384,5867,615,5815,no,no
8385,8385,4414,361,9454,yes,no
8386,8386,9457,18,3956,yes,no
8387,8387,5350,222,3777,yes,yes
8388,8388,7296,299,5412,no,yes
8389,8389,9778,821,9153,no,no
8390,8390,193,642,7679,yes,yes
8391,8391,3068,35,6162,yes,yes
8392,8392,7964,524,8280,yes,no
8393,8393,4823,218,5776,no,no
8394,8394,5129,156,3470,no,no
8395,8395,1683,798,6441,yes,no
8396,8396,8185,978,6759,no,no
8397,8397,7851,891,3899,yes,yes
8398,8398,7712,975,4270,yes,no
8399,8399,8329,141,4999,no,yes
8400,8400,7437,35,6267,yes,no
8401,8401,359,25,7582,yes,yes
8402,8402,2791,103,9832,yes,yes
8403,8403,5420,292,1287,no,yes
8404,8404,4878,921,2901,no,no
8405,8405,1260,617,9110,yes,no
8406,8406,8638,400,9867,no,yes
8407,8407,344,302,6211,yes,yes
8408,8408,4009,752,3961,yes,yes
8409,8409,7869,747,5272,no,yes
8410,8410,5477,47,5000,yes,yes
8411,8411,9618,756,8536,no,yes
8412,8412,2493,796,4820,no,yes
8413,8413,4238,237,4326,yes,no
8414,8414,7262,589,6379,yes,yes
8415,8415,1024,843,1640,yes,yes
8416,8416,3675,926,6465,no,no
8417,8417,4314,170,8172,yes,no
8418,8418,1283,443,4792,yes,yes
8419,8419,4444,357,7773,no,yes
8420,8420,7263,803,7504,no,no
8421,8421,449,230,1978,yes,no
8422,8422,3087,806,8862,no,no
8423,8423,630,242,4575,no,yes
8424,8424,8727,796,4850,no,no
8425,8425,7722,724,8069,yes,yes
8426,8426,5101,33,7502,yes,yes
8427,8427,1076,312,5407,yes,yes
8428,8428,8601,673,6571,yes,no
8429,8429,9154,991,3277,yes,no
8430,8430,5841,534,9771,no,no
8431,8431,6481,617,1879,no,no
8432,8432,5871,884,9753,yes,yes
8433,8433,8083,120,7052,no,no
8434,8434,4496,591,5902,yes,no
8435,8435,1872,219,8439,no,yes
8436,8436,2572,110,8916,yes,no
8437,8437,6595,39,9431,yes,yes
8438,8438,2923,667,5765,yes,yes
8439,8439,3585,865,9959,no,yes
8440,8440,7932,55,6455,no,yes
8441,8441,1370,855,5161,yes,no
8442,8442,2529,933,4774,no,no
8443,8443,4094,590,7621,yes,yes
8444,8444,5985,308,5022,no,no
8445,8445,7998,784,3777,no,no
8446,8446,5064,253,9590,yes,yes
8447,8447,599,598,3509,no,yes
8448,8448,5449,54,1924,no,no
8449,8449,2342,356,7678,no,no
8450,8450,294,827,9953,no,yes
8451,8451,7305,335,3994,no,no
8452,8452,4859,892,2951,yes,no
8453,8453,8079,604,5938,yes,yes
8454,8454,9037,744,8855,yes,no
8455,8455,5701,367,1764,no,no
8456,8456,276,138,8363,yes,no
8457,8457,6558,892,2728,no,no
8458,8458,3764,45,7372,yes,no
8459,8459,7861,993,9396,yes,no
8460,8460,1722,488,1870,no,yes
8461,8461,8855,567,9689,no,no
8462,8462,4542,329,2075,no,no
8463,8463,113,316,3293,no,no
8464,8464,4828,27,8980,no,yes
8465,8465,7780,671,4812,yes,yes
8466,8466,8236,394,8256,no,yes
8467,8467,7397,450,3371,no,no
8468,8468,1017,124,2364,no,no
8469,8469,1142,261,5365,yes,no
8470,8470,8648,720,3180,no,yes
8471,8471,8534,165,9866,yes,yes
8472,8472,107,308,1858,yes,yes
8473,8473,5053,772,2666,no,no
8474,8474,3689,752,1929,no,yes
8475,8475,1751,423,7306,yes,yes
8476,8476,3338,167,5591,yes,yes
8477,8477,1234,250,7953,no,no
8478,8478,2824,488,2254,yes,yes
8479,8479,2727,280,6724,no,no
8480,8480,7138,754,1973,yes,no
8481,8481,2208,884,4299,no,yes
8482,8482,7084,336,3762,no,yes
8483,8483,1304,371,8865,no,yes
8484,8484,5062,851,1396,no,yes
8485,8485,2587,933,2067,yes,no
8486,8486,9123,929,6076,no,yes
8487,8487,3007,212,2060,no,no
8488,8488,6933,127,3207,no,no
8489,8489,8847,294,3763,yes,yes
8490,8490,6773,487,2245,yes,yes
8491,8491,2483,693,2205,no,no
8492,8492,409,473,5058,yes,no
8493,8493,1207,462,4164,yes,yes
8494,8494,798,192,1401,yes,no
8495,8495,3912,115,9524,yes,yes
8496,8496,9212,506,8508,no,no
8497,8497,6069,68,1369,yes,yes
8498,8498,7657,674,7469,yes,no
8499,8499,6888,922,5623,yes,no
8500,8500,3974,916,8902,no,no
8501,8501,8559,917,1904,yes,no
8502,8502,1690,666,7971,yes,no
8503,8503,3827,636,1324,no,no
8504,8504,9408,916,6705,no,yes
8505,8505,7105,759,8316,no,no
8506,8506,821,981,2974,no,no
8507,8507,5061,739,3343,no,no
8508,8508,56,723,2894,yes,yes
8509,8509,6771,230,7370,yes,no
8510,8510,1891,160,1356,no,no
8511,8511,6494,745,9539,no,no
8512,8512,1739,931,1573,yes,yes
8513,8513,6740,125,7593,no,no
8514,8514,6663,360,8232,no,yes
8515,8515,2778,189,9604,yes,no
8516,8516,7331,207,2884,no,yes
8517,8517,6228,97,6448,yes,yes
8518,8518,87,875,3802,no,no
8519,8519,9318,466,9127,no,no
8520,8520,7089,858,3130,no,no
8521,8521,9762,838,1954,yes,yes
8522,8522,9472,416,1389,yes,no
8523,8523,9221,749,1196,yes,yes
8524,8524,2136,831,1136,yes,yes
8525,8525,4301,63,2202,no,no
8526,8526,9344,805,5003,yes,no
8527,8527,5717,415,9186,no,yes
8528,8528,8213,106,9773,no,yes
8529,8529,4477,284,3223,yes,yes
8530,8530,3654,31,4995,yes,no
8531,8531,7018,248,1411,no,no
8532,8532,6399,783,5641,yes,no
8533,8533,4540,662,3819,no,yes
8534,8534,9435,752,1902,no,no
8535,8535,9834,4,8475,no,no
8536,8536,4242,934,8047,no,no
8537,8537,7723,581,4191,yes,yes
8538,8538,3903,87,8459,yes,no
8539,8539,48,546,4243,yes,no
8540,8540,5832,688,2054,yes,yes
8541,8541,7704,147,2838,no,no
8542,8542,4625,78,9103,yes,yes
8543,8543,5877,406,2793,no,no
8544,8544,9064,234,7678,yes,yes
8545,8545,5506,630,5668,no,yes
8546,8546,5653,324,6536,yes,yes
8547,8547,8323,666,1825,yes,yes
8548,8548,3244,71,3796,yes,no
8549,8549,7091,33,9538,no,yes
8550,8550,6909,956,8977,no,no
8551,8551,4491,305,4527,no,yes
8552,8552,7595,491,6790,yes,yes
8553,8553,1352,532,9172,no,no
8554,8554,5539,68,3083,yes,yes
8555,8555,2318,836,2239,no,no
8556,8556,4713,926,1005,yes,yes
8557,8557,8684,419,6481,no,no
8558,8558,285,715,3504,yes,no
8559,8559,9608,485,6715,yes,no
8560,8560,5391,468,3574,no,no
8561,8561,1847,914,5053,yes,yes
8562,8562,2070,607,3456,yes,no
8563,8563,139,265,3435,yes,yes
8564,8564,7094,501,9432,yes,yes
8565,8565,4822,678,3956,yes,yes
8566,8566,546,953,2470,no,yes
8567,8567,1316,563,9526,no,no
8568,8568,3463,958,9598,no,no
8569,8569,5002,444,8531,yes,no
8570,8570,8224,243,7873,yes,no
8571,8571,5895,965,9088,no,no
8572,8572,2073,330,1651,no,no
8573,8573,6992,610,9939,no,yes
8574,8574,1908,833,4606,yes,yes
8575,8575,564,73,1460,yes,yes
8576,8576,2397,545,2738,yes,no
8577,8577,8894,899,8230,yes,no
8578,8578,8218,468,3225,yes,no
8579,8579,1061,753,6931,no,no
8580,8580,6736,901,7790,no,yes
8581,8581,7682,664,9480,yes,yes
8582,8582,5789,75,8487,no,no
8583,8583,7238,78,8908,no,yes
8584,8584,6285,846,8479,yes,yes
8585,8585,2050,888,3545,yes,yes
8586,8586,7932,334,5875,yes,no
8587,8587,1464,120,6359,yes,yes
8588,8588,1405,898,9576,no,yes
8589,8589,5796,444,5599,no,no
8590,8590,8257,198,5012,no,no
8591,8591,4559,800,7453,no,yes
8592,8592,9542,763,2581,yes,yes
8593,8593,6235,457,5997,no,no
8594,8594,5085,973,3545,no,no
8595,8595,3255,997,6074,no,no
8596,8596,1383,823,9527,yes,no
8597,8597,2731,162,5069,no,yes
8598,8598,2302,100,8040,yes,no
8599,8599,2871,276,3654,no,yes
8600,8600,6557,215,3913,yes,no
8601,8601,4037,304,8027,yes,yes
8602,8602,2866,823,4541,no,yes
8603,8603,4330,234,7038,no,no
8604,8604,8432,154,8218,no,yes
8605,8605,6431,383,7416,no,no
8606,8606,2042,188,2494,no,yes
8607,8607,5159,53,2558,yes,yes
8608,8608,150,390,4390,no,yes
8609,8609,5696,213,2333,yes,no
8610,8610,5112,23,8089,yes,yes
8611,8611,2734,555,6723,yes,no
8612,8612,2904,354,1427,no,yes
8613,8613,5250,492,3470,no,yes
8614,8614,4166,226,4033,no,yes
8615,8615,4933,351,2654,no,yes
8616,8616,2855,595,9692,yes,yes
8617,8617,7287,713,9027,no,no
8618,8618,9927,178,5248,no,no
8619,8619,5217,970,5298,no,no
8620,8620,7600,374,8255,yes,no
8621,8621,6223,762,2919,no,yes
