transaction_id,customer_id,deposit_amount,withdrawal_amount,transfer_amount,transaction_date
249023,7547,8089,7777,6698,03/10/1993 17:23:03
988285,7548,8100,6295,2570,07/10/1994 18:39:23
278669,7549,6190,3521,9082,13/11/2002 04:30:52
960524,7550,4847,2157,9586,24/05/2012 07:37:12
841635,7551,6505,1424,3099,07/01/1999 10:51:31
94158,7552,9621,5588,8993,12/04/1989 01:38:59
564873,7553,3304,5844,5262,29/12/2003 19:55:13
789165,7554,4482,9140,2979,28/11/2000 07:12:08
903739,7555,3899,5160,3132,18/02/2002 17:36:50
558601,7556,2750,2813,3502,29/10/2017 23:46:19
857681,7557,5007,2342,1370,27/05/1998 14:00:37
189802,7558,7420,2533,1059,07/11/2000 12:27:10
478907,7559,1147,6521,1129,09/06/1981 04:55:46
155110,7560,1356,2441,3985,30/06/2011 06:01:16
113372,7561,2037,9909,5464,03/08/2012 17:57:38
748488,7562,4470,3126,1192,16/10/2022 22:30:10
96250,7563,1939,5790,2077,17/03/1995 04:02:53
809876,7564,7359,5087,5537,27/12/1990 05:49:56
258093,7565,1320,2907,8008,26/11/2017 23:17:43
373960,7566,1810,3993,1745,10/05/1991 22:27:29
618092,7567,9216,7330,6319,05/06/1998 20:53:33
625826,7568,1838,9824,7649,16/09/1996 16:17:18
533497,7569,3238,2074,4920,19/01/2002 20:55:06
392951,7570,8629,7574,8943,23/10/2006 21:27:18
557113,7571,1823,9566,4578,10/10/1995 19:23:14
1934,7572,7285,9815,5840,29/04/2000 13:16:54
677882,7573,2148,9629,5639,15/09/2012 11:48:30
212923,7574,8491,9015,7565,08/01/2008 14:03:08
138662,7575,3717,6511,5516,25/01/1980 13:26:41
350976,7576,7184,7844,1590,26/05/1999 06:19:08
686486,7577,2409,7047,4647,09/04/2002 19:39:28
348562,7578,4409,8881,1855,06/08/2020 23:43:43
425569,7579,9754,2139,6053,11/03/2004 10:48:04
818513,7580,5778,8290,7176,18/12/2017 21:01:44
31466,7581,1344,3809,4512,21/01/1989 01:31:01
623548,7582,7139,9864,8861,22/10/1983 14:15:57
142782,7583,7795,2821,5681,29/04/2021 07:44:05
420556,7584,8002,6933,4826,07/12/2019 15:50:55
737902,7585,8770,4933,8237,23/06/2015 17:25:08
35292,7586,5457,4629,4400,15/05/2005 06:44:35
980963,7587,2490,6378,9295,15/04/1986 05:56:35
863952,7588,4354,1723,5647,01/07/1988 07:19:36
930045,7589,3732,7585,8262,06/02/2018 11:36:54
110651,7590,5928,8074,6865,02/03/1993 02:03:48
420484,7591,3269,7831,3090,21/11/1991 14:23:55
866751,7592,4571,3956,3888,20/11/2010 21:53:47
608082,7593,8826,5313,7887,08/01/2013 00:02:49
842105,7594,9278,6649,7559,12/11/2021 17:14:13
656498,7595,1525,3457,8993,04/05/2017 19:11:35
896885,7596,1024,8375,5809,03/09/1983 05:26:30
211604,7597,7273,1615,3686,13/06/1984 03:31:53
959130,7598,1389,5447,4565,21/10/2019 11:51:28
464539,7599,2768,4616,1188,06/08/2003 05:14:17
39174,7600,9381,8097,4569,28/02/1992 17:19:48
455293,7601,8507,3808,7257,22/10/2004 01:58:38
817019,7602,2808,3380,8288,26/08/2011 14:37:05
951566,7603,9218,6378,5820,08/02/1990 17:47:25
697255,7604,2465,2077,8471,27/11/1993 00:02:35
949849,7605,6689,3582,3269,20/11/2013 13:06:53
459425,7606,8143,5654,7728,11/12/2017 19:30:44
326524,7607,5158,9159,7329,01/11/1982 16:28:57
240650,7608,4883,3944,9340,21/04/2020 13:26:26
858532,7609,7833,5229,3283,29/10/2013 17:07:38
913755,7610,4583,4868,3118,25/07/1990 08:43:17
91310,7611,4706,9692,2104,15/02/2001 09:03:29
217018,7612,4585,9619,6783,11/07/1989 23:05:39
500338,7613,7879,8588,6182,28/10/2015 09:46:04
75741,7614,7746,8546,9052,19/02/1987 14:53:21
589151,7615,8430,6074,7057,17/01/1994 07:29:19
880320,7616,8726,9629,2654,05/01/2005 00:42:22
102068,7617,5237,3416,9779,10/01/1999 09:14:16
686056,7618,2131,3131,9985,16/11/2008 15:24:15
135035,7619,3873,2455,4194,11/07/1993 03:25:29
752118,7620,9755,2885,9373,30/11/2021 11:04:28
97065,7621,9956,7340,4119,29/01/2019 19:06:21
864110,7622,3067,4759,5532,13/07/2004 06:07:14
45420,7623,7311,8913,1558,02/11/1994 18:55:51
745246,7624,1839,6244,6328,03/09/1980 02:32:52
382389,7625,1199,1640,4178,06/09/2015 00:27:48
308088,7626,8923,1871,6958,27/08/1985 23:22:22
991004,7627,9270,6499,6241,30/10/2013 22:14:22
813865,7628,3940,1779,7988,07/01/1989 08:23:09
185619,7629,5536,9763,2381,18/01/1989 00:26:18
828787,7630,8180,8375,2835,08/02/1998 12:47:27
529259,7631,3139,1845,2170,05/03/1993 01:55:33
125696,7632,5127,8598,5038,06/05/2000 03:21:24
909459,7633,6047,2083,4058,12/08/1990 07:24:32
496289,7634,9876,9440,2099,17/02/2016 05:15:35
648678,7635,5815,8649,1848,15/11/1987 15:41:53
140985,7636,3131,8550,4983,18/01/2015 00:38:49
676664,7637,5343,6051,3008,31/12/2005 11:15:20
545291,7638,7737,5583,1132,29/08/1989 19:46:51
335946,7639,8262,6490,8256,25/12/1983 18:00:08
5893,7640,5243,7531,7282,13/07/1994 13:37:07
378140,7641,3973,7083,3896,04/10/1997 08:33:35
701785,7642,2134,8433,9683,28/07/2016 00:31:37
237933,7643,6821,4683,7987,06/07/2015 04:53:37
68391,7644,1577,4449,4485,09/11/2022 19:57:29
338653,7645,3672,2216,6758,09/07/1988 21:56:30
148916,7646,8692,6803,3931,01/03/2011 10:33:59
516813,7647,7865,8127,8781,01/10/2006 02:33:16
907689,7648,4379,4176,6517,17/08/2021 10:43:03
772272,7649,6286,1586,9309,20/07/1996 23:31:03
54764,7650,1133,6154,1499,28/09/2009 21:14:47
885179,7651,1601,4487,8354,25/03/2002 17:30:00
834076,7652,8893,2415,2945,04/09/1983 12:54:55
413325,7653,6483,8054,4601,15/03/1985 02:24:54
776258,7654,7802,8035,2993,13/08/2009 08:15:38
826862,7655,1012,7200,8594,26/06/2001 04:17:58
233859,7656,2447,1219,7363,24/07/2009 22:00:34
178932,7657,9384,2482,1113,04/07/2020 12:19:18
394216,7658,3615,5436,7490,23/02/1991 14:31:07
127875,7659,6229,6460,3076,26/06/2012 04:29:23
387015,7660,7496,1598,5846,26/06/1984 15:06:25
450181,7661,1823,2538,1033,27/02/2016 16:27:44
618446,7662,4772,8015,4559,27/06/1987 12:34:57
371696,7663,6855,5811,7582,13/01/1990 13:42:53
428671,7664,9135,5678,5245,16/05/2015 03:42:23
834367,7665,6581,9427,9047,14/03/1984 23:05:38
148601,7666,7161,8618,6907,15/02/2017 02:17:16
327924,7667,7149,7959,4048,01/08/2009 13:56:10
893624,7668,8547,5452,1815,04/11/1999 01:29:32
374377,7669,6027,5498,3443,11/03/2012 01:10:45
666319,7670,4723,1608,5295,20/01/1999 06:55:14
370552,7671,7065,1897,9049,28/01/1984 18:47:41
930190,7672,4562,2969,1491,07/01/2019 17:02:29
578088,7673,7002,4184,7572,24/10/1995 19:07:30
846897,7674,8777,4471,6432,11/01/1996 13:40:09
21353,7675,1272,4211,5747,16/04/1983 22:33:54
351479,7676,1497,3368,5187,22/08/2017 10:29:46
449369,7677,7365,8350,9469,27/08/2014 10:33:09
510537,7678,4316,2164,9731,04/10/1988 06:16:39
870340,7679,3036,8378,7345,12/06/1994 20:08:41
79521,7680,3707,3736,3969,15/04/2017 02:06:54
233633,7681,6275,6170,8421,15/10/1995 08:46:23
711019,7682,3535,8569,5993,25/05/1996 21:13:03
984494,7683,5417,4442,8136,04/06/2015 16:32:24
86746,7684,7145,4732,7209,12/02/2022 22:09:55
82916,7685,1185,6848,8367,11/06/2013 08:24:30
600217,7686,8338,2057,5752,10/05/2009 23:13:59
735434,7687,1973,4385,9032,27/03/2016 14:57:22
979599,7688,8806,3130,2784,04/07/2012 02:33:05
461177,7689,9181,1435,7675,03/11/1991 13:46:54
301350,7690,5785,6721,7093,28/08/2022 13:55:05
624316,7691,3456,4465,9935,29/09/1980 15:53:54
757908,7692,7717,7978,8625,26/10/1998 15:04:52
173485,7693,9211,1165,4042,12/06/1985 00:35:23
670275,7694,7849,2285,5027,26/08/1985 17:01:20
734159,7695,1304,7267,6009,14/12/1998 14:44:57
440440,7696,6523,3504,9207,28/11/1993 06:43:49
942285,7697,5297,6898,9623,14/04/1986 13:51:18
119639,7698,1845,4028,4131,16/01/2019 03:50:15
805862,7699,1988,5187,9440,14/01/2019 00:04:38
900070,7700,7838,8376,1759,08/06/2020 18:00:19
160509,7701,9281,4647,4365,16/10/2001 06:46:55
44963,7702,5114,8238,9855,25/07/1980 16:31:07
46796,7703,9963,8122,5399,21/05/2003 19:38:54
528509,7704,8887,9482,5605,01/01/2011 09:42:00
307620,7705,1564,1288,8060,17/07/2005 02:01:29
420305,7706,9318,5712,5186,07/03/1998 21:09:45
674554,7707,6646,4820,4112,05/11/2014 06:35:32
322294,7708,5641,1442,1779,04/12/2011 11:03:13
547974,7709,7450,7797,9565,10/11/1982 20:22:47
738282,7710,2344,1485,5743,26/05/2002 18:24:28
85109,7711,6307,5803,8987,07/11/1994 11:57:53
646647,7712,4345,9653,1449,11/09/2006 06:58:38
372754,7713,1889,9761,9405,06/09/2002 02:15:51
92531,7714,9595,9084,2826,21/09/2012 18:53:32
360766,7715,8108,3918,4201,31/07/2010 10:04:35
480533,7716,1794,8818,5939,09/04/2010 08:29:29
998611,7717,4889,2645,2254,01/03/2001 01:33:30
272307,7718,2552,3431,4410,29/08/2007 03:50:11
530313,7719,4227,7820,3461,21/06/2003 09:29:09
199647,7720,7836,9296,5154,04/07/2012 03:47:11
340171,7721,2665,1330,2237,19/08/1997 10:09:26
520920,7722,5652,6830,8687,10/04/1981 14:25:30
864240,7723,9333,4558,4823,15/09/2011 06:26:04
896769,7724,1548,3404,8311,27/06/2017 23:34:41
886920,7725,5961,3640,3535,14/07/2004 05:05:55
934776,7726,5052,9027,5128,21/08/1982 10:41:00
446172,7727,3573,4558,2973,13/12/2002 12:30:41
640225,7728,2923,3039,9491,18/01/1994 11:24:02
993855,7729,2285,8374,7074,07/08/1990 07:12:36
17634,7730,1571,2329,3525,20/10/2011 08:30:56
217464,7731,1319,8032,6600,03/01/2023 19:53:58
638622,7732,5117,5279,9735,15/05/1992 03:22:33
956182,7733,7841,3275,5383,09/12/1997 12:37:47
421396,7734,9840,4611,1747,24/03/2005 08:12:36
336771,7735,9665,4510,1929,12/05/2011 21:52:27
636770,7736,1388,1399,2185,19/11/1988 02:54:59
906344,7737,6372,5256,7559,20/04/2021 16:43:31
550217,7738,5283,3220,2903,22/11/2021 07:50:11
599252,7739,5736,6450,5376,13/11/2017 13:10:46
438145,7740,6105,4348,8252,05/02/2006 07:38:08
9959,7741,5260,1278,2743,04/10/1995 09:35:52
654995,7742,4469,4594,4960,22/05/2016 08:33:04
466212,7743,9525,6444,7397,28/08/1988 00:34:42
478667,7744,3736,5011,3033,13/09/2002 09:56:47
88053,7745,5588,1063,6742,24/02/1981 17:33:56
640464,7746,9865,4224,6933,23/01/2023 06:47:33
384476,7747,2826,9155,9751,19/08/1994 22:59:05
574098,7748,7173,5992,5131,24/03/2021 21:59:16
222707,7749,5773,2840,9654,31/07/1995 05:45:40
497354,7750,8229,1159,9850,24/10/2016 00:36:49
153455,7751,5910,8852,2456,10/07/1984 02:48:37
703648,7752,1333,7476,4638,13/03/1981 22:26:00
380492,7753,1417,1005,5427,31/03/2013 04:22:43
388265,7754,3037,7076,1384,21/12/1992 03:52:23
165067,7755,8305,5340,5647,15/09/1992 19:03:47
532708,7756,3402,8359,6954,21/06/2003 04:35:41
185402,7757,9774,8530,6635,23/04/2018 07:20:28
963339,7758,7243,6003,5608,15/04/1987 17:20:21
109844,7759,1381,3044,7443,16/08/2016 02:15:07
391013,7760,4956,5415,7464,10/05/1998 06:39:05
559684,7761,2018,9065,2890,29/12/1988 08:09:10
940324,7762,4301,6794,3799,18/01/1986 17:20:03
142967,7763,5524,7352,7681,20/12/2006 17:11:52
951291,7764,7927,3934,2947,11/09/2007 18:27:50
67402,7765,9399,3484,3444,21/12/2015 14:23:41
777218,7766,3332,4402,2795,31/10/1983 05:24:32
327793,7767,2081,7779,6176,31/03/2020 04:45:56
673580,7768,2633,7422,6918,02/03/2007 10:36:46
639457,7769,8235,2493,4530,30/07/2015 22:20:38
45341,7770,6950,1658,6399,28/08/2011 22:04:07
423202,7771,6647,4448,7154,26/12/1999 06:59:49
978441,7772,9051,7461,3140,07/05/1998 19:41:39
80198,7773,5953,3081,2628,03/03/1989 11:04:36
59781,7774,7488,1737,1898,09/06/1986 21:50:53
756187,7775,6584,8856,5935,13/11/1993 09:16:26
85369,7776,1925,3351,5519,27/11/1986 05:10:23
45425,7777,9307,7210,4795,24/10/2019 22:46:10
9530,7778,7554,4854,9841,25/01/1993 01:52:10
485574,7779,4530,8867,7119,01/02/1988 03:57:34
570826,7780,5273,2062,7214,11/04/2008 08:39:37
26756,7781,8395,5647,7001,08/04/2009 16:23:50
745185,7782,5152,8493,6444,20/07/2020 04:14:42
200768,7783,7369,8451,4596,22/01/1993 04:49:16
267643,7784,3279,4101,2125,21/08/1999 03:02:40
666048,7785,9982,1406,3482,23/05/2008 14:55:11
74162,7786,1372,7102,1026,17/04/1983 19:57:25
771529,7787,1067,7283,4612,11/05/2021 17:23:56
943852,7788,7807,2674,9789,06/04/1990 15:17:43
407780,7789,9629,8127,9066,17/11/2022 10:31:30
549579,7790,1204,3076,7239,22/11/2007 05:35:12
91423,7791,9037,7820,4427,11/04/2010 23:11:24
398162,7792,9595,5060,8665,21/01/1994 14:50:37
748961,7793,6322,1347,4638,30/01/1984 09:25:46
699825,7794,1097,3105,6092,02/07/2008 14:23:53
454641,7795,8708,2778,2510,30/06/2011 09:04:44
125657,7796,8551,3725,6316,09/02/2019 10:40:04
418610,7797,3037,5034,6036,27/03/1994 04:07:54
129152,7798,4345,7426,6950,24/11/2007 00:24:25
962224,7799,3712,2159,1506,20/07/2011 16:13:59
556312,7800,3218,6234,8445,11/08/1995 23:53:06
393782,7801,4586,1269,5397,09/08/1995 16:38:12
601035,7802,3150,7084,4293,23/04/1992 22:57:11
394586,7803,3226,1907,7146,02/12/2003 11:00:15
248660,7804,8260,8867,5224,15/11/2018 06:07:50
278308,7805,8629,2632,8827,31/05/1991 16:59:32
189886,7806,8188,2662,2685,15/12/1982 04:52:25
659916,7807,4467,6087,2083,13/04/2021 15:09:55
519002,7808,8764,8957,4159,04/10/2019 22:52:38
799384,7809,3013,5671,9562,01/12/2020 11:51:10
260990,7810,7953,2134,1296,25/08/2005 09:36:29
112438,7811,9982,2860,2494,31/01/2022 00:54:32
336392,7812,8484,7318,2666,14/11/1984 07:04:39
427876,7813,6857,7119,8772,06/06/1989 05:31:07
555370,7814,8486,8195,7808,06/08/2000 15:39:20
33909,7815,6829,8613,6331,18/05/1991 22:42:58
255047,7816,8904,1582,7625,11/12/2003 01:57:26
671223,7817,7559,2245,5347,29/12/2008 05:46:01
211410,7818,9005,3328,3985,31/07/1991 19:50:14
619986,7819,2902,5266,5658,18/10/1988 18:33:59
94528,7820,9727,1484,8891,25/10/2021 23:52:22
759649,7821,2035,4404,1737,14/05/2007 05:41:20
683193,7822,4923,8458,2421,23/10/2007 09:45:24
965457,7823,8709,4363,2727,08/04/1982 07:32:43
254441,7824,7113,5727,9294,04/06/1995 01:17:26
927555,7825,7903,2150,8565,27/05/2006 13:44:31
137672,7826,9441,5486,2174,12/12/1995 06:28:46
886796,7827,6458,9237,6834,29/04/2016 14:59:40
802299,7828,3555,6482,6664,25/11/2016 09:18:40
810951,7829,6249,4212,2864,05/08/2002 15:23:48
620525,7830,1423,9105,8103,02/08/1990 20:52:52
952980,7831,6008,1007,2280,07/10/1984 11:32:24
464370,7832,1347,1918,8912,11/09/2020 02:59:28
133947,7833,5473,8218,8248,05/05/1986 20:03:31
745857,7834,7483,2545,4852,22/06/1988 21:22:15
19091,7835,1238,5531,6901,23/07/2001 16:00:12
144463,7836,5152,9096,6987,29/10/1980 09:01:28
65215,7837,4885,3218,4390,25/12/1983 03:29:25
809832,7838,1557,9858,4010,10/07/2001 22:27:01
766148,7839,8742,9542,1838,28/12/1988 06:23:05
3693,7840,4690,5071,7317,07/11/2008 08:29:06
292412,7841,2044,1004,4172,07/12/2000 13:44:20
828455,7842,4802,5920,5319,28/10/2017 13:22:29
1831,7843,6487,4927,8733,20/08/1999 02:51:40
33199,7844,3982,7768,3158,11/07/1981 18:27:29
862427,7845,3150,3833,7754,10/02/2002 17:06:37
853766,7846,2936,6547,6627,28/05/1998 06:18:29
117066,7847,1727,8355,8933,18/09/2001 15:29:50
535463,7848,6639,1257,9065,30/01/1984 00:28:20
835040,7849,3852,4648,7166,23/04/2009 04:37:40
356412,7850,4503,4920,3896,23/08/1980 15:34:01
818078,7851,3299,5812,1795,29/05/1986 15:25:58
292752,7852,4637,2144,7767,21/06/2021 04:04:08
43700,7853,6488,7081,6091,08/08/2010 04:52:20
50822,7854,3624,3516,3557,29/09/2005 00:16:22
724057,7855,9634,5116,3193,22/09/2016 02:59:16
372794,7856,1626,5626,3153,23/05/1988 21:46:16
956754,7857,3738,3080,4154,28/07/1992 03:29:06
674810,7858,3565,4498,5981,09/11/1993 15:38:38
625684,7859,6330,2391,7876,12/03/2022 18:40:06
223036,7860,5405,3738,5914,14/04/1993 06:44:33
67196,7861,5162,7213,6233,10/11/2005 10:07:12
896149,7862,7521,4620,8086,30/08/2021 07:41:24
861899,7863,9960,3156,3838,20/11/2017 11:46:23
661734,7864,9174,8739,7555,12/10/2011 06:52:23
518997,7865,7569,1203,2434,25/06/1992 22:50:38
319630,7866,6173,2333,9070,04/09/2004 11:02:51
833542,7867,5869,1904,2945,28/07/1993 19:29:14
516206,7868,5775,7856,5387,13/03/1987 10:08:01
750861,7869,9055,2681,2243,16/08/1989 17:27:19
444987,7870,2977,7866,5534,30/04/2004 03:29:27
120783,7871,9275,1402,4712,14/04/1998 01:00:32
847839,7872,9164,2382,4746,21/06/1992 08:40:08
581831,7873,1194,5444,1486,31/05/2001 05:15:14
824445,7874,2908,4662,2526,14/05/2010 09:39:36
175674,7875,4320,4653,9937,26/12/1992 11:30:14
867174,7876,5274,5464,9093,09/06/1998 11:23:02
336375,7877,4255,6121,1872,20/08/2021 10:29:18
51898,7878,9704,9913,3465,04/12/1995 12:11:43
868640,7879,7335,8791,8944,14/09/1995 04:16:16
515579,7880,7948,1870,3674,16/02/2005 22:22:41
325903,7881,4310,9704,4969,04/01/1991 15:18:34
903563,7882,1280,4849,6019,08/10/2015 08:04:44
945028,7883,3662,2347,6005,25/09/1991 14:15:21
240840,7884,8314,4676,6578,12/11/1995 16:41:24
852422,7885,9189,3763,5925,25/06/2009 07:22:06
150202,7886,9658,5001,3029,01/04/2019 10:15:59
576346,7887,2700,3834,2520,19/09/1990 00:36:38
950572,7888,4900,6947,9029,14/06/2010 19:26:20
976955,7889,6320,2391,8187,15/09/1998 10:18:21
443792,7890,1853,4110,9180,09/09/1991 21:22:01
664362,7891,3426,2624,4549,05/11/2018 19:26:59
372002,7892,9738,5485,6733,02/03/1991 00:41:16
647267,7893,8245,4721,7724,28/04/1996 21:48:45
471147,7894,9856,1586,8427,03/03/2021 23:33:27
82905,7895,1765,3151,5369,01/07/1981 00:17:54
31464,7896,9500,4391,6459,31/10/2009 05:13:49
391493,7897,5350,3778,7219,04/04/2004 18:49:16
520954,7898,3217,4934,1255,22/06/2011 07:29:20
840758,7899,1964,9873,5754,17/10/1983 12:12:38
673927,7900,1223,2890,5408,23/12/2018 10:33:06
857800,7901,8496,3724,1103,18/08/2021 05:36:34
330385,7902,5680,7157,6282,04/01/2014 11:14:33
239798,7903,2412,4140,6240,06/05/1994 23:08:28
859038,7904,6525,2490,9725,07/03/2010 18:08:19
804465,7905,3472,2926,1971,12/05/2018 16:54:47
470481,7906,1453,9868,3780,14/05/2002 18:25:28
684075,7907,8480,7019,1994,17/11/1997 11:24:44
720826,7908,8457,9954,1145,14/01/2007 22:29:38
84916,7909,4032,7247,9613,02/09/2005 14:21:47
220777,7910,8222,3520,4899,26/02/1983 08:48:02
170213,7911,5853,2221,7752,14/11/1996 01:05:11
416008,7912,7797,8994,3025,08/02/1995 03:09:49
717863,7913,9765,6211,5723,07/08/1994 12:09:33
333704,7914,2033,4471,3895,08/11/1981 06:17:11
885913,7915,6519,2771,2911,16/03/1998 23:13:17
294319,7916,4404,1051,2660,30/01/2015 05:55:21
560989,7917,7654,2608,8127,30/08/2001 05:51:51
582075,7918,1011,6769,4667,30/07/2021 14:19:14
653732,7919,2819,8171,5015,29/07/1996 04:25:36
833027,7920,8022,2726,2857,31/07/1995 00:47:57
162891,7921,1524,4109,6849,14/02/2015 05:35:32
203335,7922,5405,5789,7691,21/03/2006 00:36:47
762850,7923,2012,3079,8608,08/08/1994 09:08:01
587303,7924,5931,7576,5419,29/05/2016 02:33:22
480906,7925,8995,9086,5418,13/06/2021 09:12:07
167741,7926,9720,6772,3269,17/06/1998 22:38:00
375792,7927,5590,3192,4043,17/11/1992 20:53:14
181044,7928,7755,3699,2413,12/06/2012 14:02:20
989234,7929,9214,6826,8805,22/10/2018 12:51:51
854969,7930,5175,8690,2478,30/04/2021 12:30:45
628726,7931,9635,3460,3576,25/03/2015 05:37:11
729833,7932,4908,4788,2762,04/06/1982 13:57:09
617922,7933,3127,9767,2955,22/02/2020 01:08:39
808626,7934,8796,6730,2590,29/07/1991 00:12:11
549462,7935,9433,7455,3307,10/08/2001 19:00:56
11269,7936,4249,3498,6005,15/10/2006 14:05:54
482946,7937,8641,1335,6986,23/09/1981 13:52:44
163426,7938,7014,7912,8298,02/03/2023 04:27:50
327732,7939,9350,4006,1559,26/07/1986 10:42:16
919409,7940,4968,1388,5404,09/09/2020 12:02:21
403126,7941,7159,9960,4770,29/09/1983 13:59:17
860411,7942,1560,6114,4804,26/04/2002 02:27:12
759594,7943,3711,5368,1118,18/06/1990 01:50:01
39253,7944,9880,1666,8585,06/07/1996 06:23:01
534411,7945,9920,3406,6422,30/11/1986 19:06:57
196415,7946,8017,5943,1330,11/09/1992 08:40:19
904648,7947,4817,1636,9706,23/01/2013 09:00:00
441413,7948,3664,5225,6909,21/01/1999 04:38:11
150774,7949,8742,3779,7769,13/11/1982 00:27:37
764566,7950,8331,4673,9726,03/01/2018 03:02:44
594535,7951,7544,4284,2196,17/09/2003 16:53:56
839704,7952,2015,2724,5980,16/05/1996 16:48:38
686221,7953,5752,2431,5559,17/05/1995 11:51:50
518446,7954,6318,8713,7735,02/09/1989 11:06:28
997922,7955,2770,9557,6294,28/06/2018 05:00:40
935637,7956,3539,7551,8425,24/06/2002 18:46:41
132794,7957,2320,7274,3501,10/01/1998 12:16:41
266558,7958,5122,6142,9591,28/10/1984 09:33:32
470748,7959,7432,2290,2912,02/12/1982 15:03:20
233315,7960,7919,8702,9456,22/11/2011 18:06:41
44364,7961,7933,4430,4681,30/11/1993 13:16:16
748955,7962,8055,8632,9213,23/01/1998 19:36:27
882170,7963,5461,5144,7871,26/03/1987 12:56:58
395454,7964,3371,7435,4377,04/10/2001 07:12:37
892763,7965,5443,6692,4462,24/01/1995 07:46:48
41134,7966,2054,4384,7987,23/02/2007 21:47:00
462958,7967,6804,7316,3544,25/08/1987 14:10:54
149241,7968,1613,8746,7234,09/12/1983 01:20:46
858641,7969,1601,1191,8057,10/02/2012 19:42:08
720062,7970,8065,2400,5450,04/10/1985 00:46:41
569981,7971,3987,5299,8053,09/08/1983 05:31:47
275131,7972,8495,9094,5968,31/07/1991 20:40:54
589217,7973,3495,6831,8993,23/08/1994 02:21:13
256964,7974,5168,2397,6124,18/02/1988 21:40:40
366135,7975,8553,4420,6679,24/12/2008 08:25:35
762374,7976,4067,2870,3828,27/10/2022 04:15:32
779747,7977,6318,5433,3965,02/01/2018 17:29:18
264041,7978,5971,9103,4353,28/02/2023 21:52:17
897377,7979,8653,2522,1501,30/05/2022 22:22:53
737836,7980,1255,2281,9779,19/11/1980 22:08:12
826449,7981,1221,7010,5433,07/02/2014 09:45:32
698422,7982,3295,4325,3610,28/05/1987 19:40:11
724537,7983,4383,8893,2004,12/01/1995 11:59:04
342079,7984,9106,1216,6268,03/12/1982 22:16:15
852727,7985,5213,8275,7426,17/05/1999 21:35:50
367013,7986,6606,5743,8441,20/06/2006 17:45:30
528002,7987,6388,5487,2149,27/12/1982 01:17:54
864874,7988,7815,6197,9067,23/02/1994 05:47:06
472116,7989,5938,2448,6322,11/08/1997 07:12:00
58964,7990,2511,8592,5627,24/02/1988 00:21:25
398258,7991,8925,8907,3480,17/09/1982 01:06:13
942651,7992,5068,8532,7007,23/12/1988 01:54:20
602820,7993,4569,1834,3586,04/12/2018 09:02:15
567450,7994,1667,3668,8363,27/03/2006 23:27:05
162554,7995,7058,7162,6901,14/11/1998 02:27:54
46827,7996,6644,4014,5269,17/07/2000 13:45:17
593563,7997,9834,6085,3631,15/10/2018 17:59:47
822902,7998,1389,4405,6728,11/03/2014 22:34:53
976308,7999,7784,9981,7623,17/01/1986 03:45:05
822419,8000,9772,5900,2273,28/08/1986 15:23:54
310215,8001,2159,2445,6670,15/12/1980 07:44:46
189185,8002,5417,8412,2020,29/01/2004 23:47:56
292144,8003,6314,3118,1076,29/04/1998 12:51:28
682749,8004,8825,4697,5276,15/03/2010 20:43:57
486677,8005,5060,8741,2745,22/04/2022 21:19:55
234397,8006,1152,4420,5826,16/08/2022 22:06:53
994088,8007,5668,8226,4913,22/05/2015 05:51:32
139819,8008,7255,5134,5552,29/01/2020 01:26:04
653165,8009,5708,8180,9630,22/10/1998 20:31:14
805049,8010,6589,3534,3882,02/11/2009 21:44:49
33107,8011,5673,8714,6098,09/04/2003 14:49:06
222285,8012,4236,8508,8463,24/03/2018 07:12:29
572009,8013,4817,7947,7099,15/08/1987 01:59:49
202525,8014,7533,7839,9792,16/09/1980 10:05:26
595006,8015,2909,5954,6671,25/10/2021 11:16:19
319699,8016,7457,9688,3889,31/01/1981 08:51:40
403785,8017,4721,9049,5283,18/02/2021 00:48:01
107935,8018,7100,4020,6223,28/06/1981 23:31:01
647021,8019,6061,6810,5311,04/01/2010 17:27:15
798531,8020,8627,1765,7833,11/07/1988 07:27:26
622618,8021,8754,4340,1915,07/12/1981 16:25:37
394242,8022,7724,5190,8520,01/01/1989 19:32:22
847926,8023,5394,8865,6957,24/06/1985 03:04:26
999030,8024,4853,1910,1860,02/10/2013 16:51:45
533608,8025,8948,2962,5527,16/12/1984 15:21:35
595262,8026,3862,7085,6805,06/03/2005 23:33:12
14911,8027,2771,8984,6624,10/02/2003 03:57:41
865127,8028,7313,5525,3716,29/07/2016 19:31:18
361079,8029,9011,4199,3724,12/06/1986 09:07:01
133784,8030,5851,8535,4672,22/10/1995 10:15:31
837251,8031,8421,4389,8656,23/05/2017 10:24:55
920529,8032,8678,1582,4283,28/09/1988 08:27:55
249491,8033,5354,7950,6596,20/12/1986 11:38:32
851552,8034,3919,3008,4422,13/09/1997 11:18:00
637385,8035,8619,9101,4272,18/01/1996 10:15:21
25454,8036,3905,9534,1731,29/10/2015 01:35:37
686498,8037,8009,1339,7885,05/08/1989 11:31:20
472777,8038,5822,2065,2752,02/02/2002 15:11:54
211059,8039,9459,1195,3121,19/11/1999 04:48:17
401165,8040,7167,9673,1331,16/08/2013 11:20:14
652422,8041,6598,8772,7688,26/02/1999 14:20:07
261496,8042,3698,3303,3670,28/04/2011 19:07:04
401277,8043,3061,2586,8908,20/04/1988 10:42:24
786162,8044,4877,5171,5911,13/08/2012 21:34:58
