order_item_id,order_id,product_name,quantity,unit_price
7543,216,Product 46,7,84.91
7544,75,Product 14,6,40.83
7545,696,Product 46,2,16.37
7546,957,Product 32,5,10.01
7547,299,Product 49,3,26.98
7548,239,Product 68,4,20.06
7549,434,Product 15,2,15.53
7550,511,Product 85,10,26.68
7551,622,Product 29,2,83.49
7552,568,Product 21,6,14.77
7553,298,Product 91,8,61.4
7554,896,Product 49,2,10.04
7555,549,Product 79,1,55.09
7556,372,Product 8,1,57.54
7557,694,Product 87,3,59.75
7558,513,Product 74,9,56.83
7559,432,Product 27,5,64.33
7560,143,Product 25,2,40.24
7561,70,Product 7,10,21.63
7562,116,Product 67,2,78.46
7563,101,Product 94,10,88.75
7564,133,Product 46,9,86.89
7565,676,Product 90,5,90.74
7566,638,Product 93,2,21.84
7567,686,Product 42,2,20.36
7568,525,Product 57,10,40.44
7569,263,Product 50,8,50.0
7570,885,Product 19,4,70.27
7571,294,Product 27,1,55.62
7572,525,Product 41,6,27.98
7573,230,Product 49,9,55.76
7574,755,Product 32,4,98.55
7575,388,Product 95,3,60.36
7576,311,Product 7,2,17.58
7577,111,Product 35,3,38.42
7578,441,Product 74,6,63.76
7579,695,Product 94,7,65.6
7580,506,Product 16,3,90.74
7581,13,Product 79,1,17.77
7582,254,Product 91,8,96.75
7583,955,Product 63,6,72.18
7584,870,Product 10,9,31.91
7585,12,Product 65,10,43.33
7586,797,Product 13,2,48.14
7587,569,Product 48,1,74.98
7588,813,Product 60,8,63.2
7589,898,Product 82,7,11.47
7590,315,Product 97,1,97.11
7591,267,Product 71,8,93.22
7592,202,Product 45,8,72.01
7593,165,Product 88,10,51.75
7594,666,Product 63,4,12.04
7595,721,Product 14,4,16.33
7596,878,Product 80,3,62.13
7597,813,Product 20,2,71.87
7598,498,Product 92,8,16.48
7599,372,Product 52,7,19.57
7600,575,Product 7,10,43.98
7601,627,Product 10,3,47.74
7602,422,Product 76,5,92.0
7603,366,Product 23,7,37.25
7604,995,Product 52,3,10.75
7605,689,Product 59,8,69.03
7606,125,Product 28,9,94.61
7607,183,Product 95,2,26.46
7608,567,Product 9,2,15.72
7609,116,Product 58,10,71.66
7610,599,Product 51,3,87.91
7611,925,Product 26,7,24.44
7612,937,Product 61,5,51.32
7613,933,Product 69,5,82.47
7614,683,Product 99,6,38.51
7615,212,Product 92,3,13.72
7616,88,Product 53,7,18.93
7617,286,Product 80,1,34.49
7618,472,Product 79,5,73.99
7619,951,Product 75,9,34.28
7620,320,Product 81,6,19.49
7621,89,Product 68,7,23.78
7622,37,Product 95,8,36.85
7623,69,Product 86,4,36.5
7624,176,Product 52,7,64.93
7625,977,Product 34,9,55.78
7626,29,Product 84,2,52.55
7627,614,Product 68,3,67.6
7628,18,Product 35,2,57.58
7629,950,Product 24,3,37.02
7630,393,Product 97,6,87.11
7631,728,Product 73,1,95.37
7632,132,Product 100,2,20.87
7633,690,Product 12,4,62.6
7634,190,Product 98,10,80.44
7635,258,Product 12,10,86.62
7636,631,Product 12,8,25.14
7637,122,Product 39,7,52.91
7638,873,Product 20,5,13.57
7639,196,Product 29,9,53.6
7640,300,Product 65,6,40.28
7641,630,Product 58,4,12.08
7642,854,Product 54,9,53.28
7643,565,Product 11,2,98.47
7644,59,Product 94,8,55.25
7645,685,Product 79,5,42.01
7646,958,Product 81,1,74.78
7647,466,Product 5,8,25.53
7648,741,Product 96,7,53.76
7649,864,Product 55,8,82.12
7650,681,Product 12,7,33.55
7651,859,Product 9,8,13.51
7652,727,Product 33,9,68.59
7653,534,Product 80,9,43.91
7654,306,Product 34,4,50.94
7655,149,Product 84,9,34.99
7656,812,Product 31,7,82.73
7657,461,Product 68,5,84.2
7658,113,Product 82,2,26.1
7659,307,Product 34,7,72.62
7660,844,Product 73,1,99.88
7661,822,Product 13,6,30.73
7662,256,Product 17,5,45.95
7663,8,Product 65,10,93.21
7664,848,Product 12,10,48.46
7665,773,Product 86,4,70.69
7666,197,Product 37,3,63.83
7667,493,Product 71,8,92.38
7668,293,Product 37,6,56.16
7669,166,Product 60,1,26.52
7670,704,Product 76,9,65.96
7671,603,Product 33,6,20.99
7672,610,Product 65,1,11.54
7673,667,Product 91,2,53.41
7674,381,Product 71,4,96.7
7675,10,Product 68,4,83.08
7676,837,Product 20,4,50.7
7677,434,Product 3,9,23.94
7678,742,Product 81,8,41.23
7679,169,Product 84,7,16.38
7680,814,Product 54,9,11.64
7681,634,Product 49,8,13.76
7682,761,Product 84,2,19.01
7683,88,Product 44,7,65.52
7684,802,Product 31,1,42.84
7685,254,Product 35,7,79.06
7686,547,Product 17,8,84.97
7687,269,Product 22,10,56.81
7688,306,Product 63,5,42.06
7689,484,Product 84,8,49.16
7690,739,Product 22,9,30.42
7691,148,Product 64,4,39.98
7692,509,Product 33,10,14.0
7693,685,Product 48,7,65.32
7694,529,Product 68,9,92.99
7695,54,Product 50,3,87.64
7696,512,Product 51,2,49.12
7697,444,Product 14,10,84.3
7698,800,Product 81,8,97.46
7699,842,Product 12,9,47.6
7700,842,Product 92,2,85.18
7701,518,Product 6,8,37.53
7702,649,Product 28,1,66.58
7703,148,Product 93,2,25.82
7704,13,Product 31,8,46.8
7705,938,Product 61,7,56.06
7706,367,Product 20,2,75.82
7707,795,Product 8,10,49.67
7708,709,Product 44,2,72.28
7709,809,Product 7,6,86.32
7710,28,Product 38,3,69.63
7711,385,Product 21,5,36.84
7712,46,Product 76,6,58.51
7713,211,Product 92,3,55.97
7714,216,Product 53,3,38.73
7715,724,Product 37,8,38.29
7716,627,Product 67,10,90.42
7717,237,Product 16,3,29.75
7718,165,Product 43,5,38.88
7719,868,Product 54,9,56.58
7720,967,Product 65,5,37.31
7721,267,Product 87,9,30.58
7722,2,Product 36,5,93.18
7723,750,Product 78,6,67.67
7724,695,Product 96,5,54.94
7725,34,Product 63,2,24.32
7726,829,Product 23,2,67.98
7727,789,Product 79,6,30.81
7728,290,Product 6,3,20.01
7729,79,Product 84,9,93.53
7730,807,Product 39,4,84.76
7731,709,Product 100,1,24.03
7732,665,Product 85,3,58.73
7733,98,Product 83,2,22.99
7734,739,Product 25,6,24.27
7735,413,Product 25,6,80.26
7736,655,Product 17,7,23.56
7737,595,Product 22,7,42.42
7738,185,Product 46,9,36.14
7739,430,Product 16,5,48.51
7740,454,Product 44,6,86.37
7741,452,Product 69,8,75.73
7742,725,Product 48,9,60.15
7743,230,Product 31,4,90.01
7744,708,Product 50,1,59.64
7745,352,Product 100,8,13.63
7746,98,Product 22,9,40.55
7747,940,Product 29,6,73.99
7748,451,Product 11,4,95.1
7749,649,Product 5,6,18.31
7750,776,Product 46,4,57.67
7751,415,Product 24,10,54.52
7752,693,Product 43,2,65.16
7753,343,Product 23,2,69.82
7754,273,Product 47,10,78.53
7755,410,Product 47,2,16.24
7756,276,Product 3,4,38.26
7757,733,Product 95,4,22.29
7758,823,Product 34,10,27.46
7759,410,Product 16,8,50.77
7760,782,Product 35,10,87.63
7761,774,Product 84,5,38.42
7762,783,Product 67,1,98.43
7763,517,Product 72,7,31.87
7764,369,Product 98,1,17.53
7765,65,Product 100,1,65.89
7766,2,Product 84,2,52.26
7767,427,Product 26,6,53.98
7768,424,Product 48,6,68.37
7769,885,Product 68,4,68.44
7770,470,Product 25,2,62.38
7771,731,Product 91,5,87.15
7772,422,Product 90,6,78.87
7773,150,Product 96,6,17.36
7774,468,Product 1,2,83.72
7775,632,Product 81,6,20.21
7776,882,Product 69,10,88.87
7777,700,Product 61,8,36.22
7778,605,Product 58,3,65.13
7779,255,Product 35,8,20.64
7780,205,Product 67,1,88.74
7781,297,Product 10,7,39.39
7782,949,Product 14,3,16.22
7783,669,Product 99,4,77.08
7784,79,Product 49,9,47.55
7785,894,Product 16,6,11.8
7786,237,Product 81,4,13.41
7787,414,Product 82,7,77.59
7788,863,Product 14,9,66.89
7789,603,Product 14,5,57.91
7790,503,Product 79,3,11.25
7791,226,Product 35,2,21.8
7792,785,Product 29,7,84.36
7793,506,Product 67,6,22.23
7794,974,Product 70,10,48.14
7795,141,Product 78,9,84.0
7796,641,Product 71,5,75.64
7797,529,Product 72,8,21.71
7798,452,Product 65,10,26.54
7799,36,Product 29,1,68.74
7800,389,Product 39,4,63.74
7801,958,Product 90,10,95.7
7802,355,Product 68,9,66.5
7803,13,Product 48,7,95.12
7804,713,Product 37,9,75.09
7805,923,Product 16,1,71.65
7806,325,Product 28,10,29.55
7807,242,Product 36,4,81.21
7808,984,Product 57,3,56.61
7809,797,Product 12,8,51.05
7810,450,Product 44,7,61.5
7811,418,Product 21,8,13.58
7812,103,Product 11,5,24.7
7813,904,Product 11,8,16.5
7814,244,Product 25,3,65.99
7815,847,Product 51,10,89.92
7816,794,Product 60,7,22.02
7817,249,Product 31,4,51.19
7818,891,Product 3,2,56.61
7819,493,Product 91,8,39.0
7820,397,Product 39,6,59.27
7821,464,Product 52,1,66.72
7822,469,Product 16,1,95.17
7823,418,Product 68,1,86.12
7824,308,Product 4,7,22.85
7825,551,Product 20,2,31.07
7826,464,Product 9,1,91.41
7827,683,Product 77,4,24.17
7828,892,Product 47,6,77.94
7829,861,Product 93,8,37.85
7830,280,Product 34,6,56.45
7831,461,Product 81,9,56.83
7832,940,Product 60,3,53.61
7833,285,Product 45,1,76.52
7834,471,Product 8,1,66.13
7835,440,Product 20,3,26.05
7836,654,Product 31,9,50.69
7837,837,Product 93,4,13.55
7838,431,Product 50,2,86.14
7839,174,Product 15,7,21.19
7840,598,Product 92,2,25.9
7841,645,Product 39,1,67.27
7842,960,Product 54,2,11.8
7843,474,Product 46,7,65.8
7844,283,Product 50,7,13.85
7845,338,Product 24,1,86.21
7846,802,Product 98,10,40.97
7847,198,Product 92,4,68.91
7848,513,Product 42,8,76.53
7849,510,Product 41,4,68.26
7850,794,Product 30,7,81.5
7851,75,Product 93,7,86.16
7852,370,Product 21,9,25.96
7853,197,Product 94,1,32.14
7854,322,Product 63,7,38.19
7855,660,Product 9,6,23.03
7856,54,Product 49,7,94.25
7857,38,Product 45,4,40.03
7858,227,Product 71,8,74.34
7859,780,Product 90,4,87.08
7860,233,Product 84,5,43.04
7861,6,Product 97,1,10.45
7862,230,Product 73,1,95.55
7863,503,Product 90,7,51.2
7864,665,Product 79,5,32.04
7865,240,Product 11,3,85.64
7866,252,Product 97,8,48.47
7867,655,Product 91,1,33.5
7868,226,Product 70,10,43.86
7869,235,Product 74,8,95.03
7870,496,Product 14,1,31.77
7871,433,Product 12,6,57.2
7872,863,Product 60,2,13.02
7873,336,Product 65,8,98.2
7874,377,Product 50,6,70.2
7875,57,Product 74,7,77.08
7876,172,Product 18,9,61.68
7877,136,Product 51,9,82.51
7878,783,Product 4,5,66.42
7879,241,Product 33,3,99.49
7880,116,Product 38,2,26.19
7881,600,Product 66,10,74.67
7882,705,Product 59,7,67.86
7883,338,Product 40,2,32.34
7884,471,Product 73,1,37.79
7885,873,Product 24,10,55.71
7886,954,Product 24,1,37.98
7887,966,Product 77,5,96.77
7888,415,Product 100,10,25.38
7889,986,Product 23,6,98.61
7890,731,Product 97,7,91.23
7891,110,Product 42,7,35.65
7892,430,Product 79,9,93.97
7893,922,Product 47,3,56.18
7894,257,Product 21,5,56.77
7895,787,Product 86,7,93.59
7896,74,Product 96,4,84.38
7897,472,Product 86,7,15.46
7898,2,Product 62,3,52.16
7899,814,Product 77,4,99.81
7900,702,Product 78,8,85.01
7901,308,Product 77,8,48.73
7902,219,Product 95,6,76.18
7903,460,Product 72,10,24.33
7904,621,Product 90,5,80.87
7905,563,Product 2,5,96.86
7906,189,Product 3,1,22.65
7907,727,Product 8,7,33.32
7908,892,Product 35,7,94.96
7909,374,Product 98,7,43.3
7910,576,Product 3,2,32.16
7911,502,Product 74,1,81.42
7912,802,Product 93,7,16.57
7913,429,Product 66,9,55.84
7914,916,Product 44,5,34.93
7915,932,Product 1,6,69.99
7916,156,Product 60,2,70.38
7917,533,Product 46,2,83.87
7918,180,Product 26,1,36.35
7919,494,Product 55,2,15.16
7920,329,Product 28,3,87.16
7921,434,Product 95,8,98.85
7922,870,Product 8,8,28.84
7923,293,Product 65,6,98.63
7924,612,Product 31,5,97.21
7925,964,Product 28,4,80.88
7926,127,Product 100,6,28.32
7927,824,Product 57,6,61.51
7928,13,Product 4,8,88.93
7929,160,Product 21,8,20.13
7930,340,Product 52,4,26.88
7931,738,Product 58,10,18.37
7932,121,Product 55,7,70.56
7933,759,Product 43,2,90.33
7934,298,Product 26,1,83.06
7935,874,Product 88,7,58.4
7936,514,Product 77,3,39.46
7937,783,Product 31,3,72.61
7938,36,Product 32,6,58.96
7939,944,Product 75,1,99.27
7940,749,Product 83,4,39.11
7941,419,Product 16,5,88.99
7942,940,Product 99,9,21.4
7943,913,Product 53,3,84.35
7944,784,Product 44,5,48.93
7945,712,Product 24,2,70.28
7946,894,Product 53,9,78.54
7947,155,Product 26,5,92.79
7948,756,Product 6,2,54.75
7949,491,Product 25,1,59.94
7950,586,Product 50,9,63.41
7951,931,Product 26,4,33.09
7952,510,Product 28,2,76.11
7953,553,Product 26,2,51.1
7954,963,Product 10,1,26.94
7955,623,Product 44,8,16.52
7956,537,Product 51,2,11.9
7957,135,Product 48,7,33.41
7958,757,Product 4,10,66.48
7959,6,Product 45,9,38.88
7960,574,Product 4,10,85.87
7961,791,Product 35,5,48.46
7962,341,Product 18,7,77.24
7963,624,Product 86,8,39.34
7964,915,Product 86,5,76.72
7965,264,Product 62,8,89.39
7966,290,Product 65,2,91.17
7967,224,Product 56,8,60.68
7968,966,Product 92,4,65.03
7969,932,Product 1,6,16.63
7970,731,Product 87,1,49.7
7971,210,Product 57,6,95.27
7972,166,Product 16,2,39.93
7973,306,Product 68,2,96.99
7974,607,Product 60,6,63.24
7975,621,Product 8,4,31.05
7976,844,Product 3,5,96.81
7977,206,Product 82,4,14.57
7978,408,Product 19,6,13.18
7979,801,Product 64,6,31.52
7980,900,Product 58,6,51.92
7981,795,Product 82,2,79.35
7982,448,Product 88,5,49.46
7983,185,Product 33,6,58.75
7984,477,Product 11,5,98.22
7985,228,Product 69,10,87.27
7986,691,Product 75,1,59.14
7987,645,Product 2,7,78.19
7988,450,Product 73,1,17.38
7989,654,Product 46,2,75.36
7990,146,Product 65,9,73.25
7991,879,Product 45,5,88.99
7992,625,Product 78,3,84.62
7993,311,Product 13,5,68.8
7994,457,Product 74,4,48.05
7995,818,Product 68,2,20.29
7996,169,Product 20,4,14.51
7997,375,Product 85,5,60.99
7998,296,Product 41,6,55.59
7999,578,Product 25,6,78.83
8000,145,Product 21,2,61.93
8001,300,Product 39,2,14.52
8002,852,Product 72,1,50.74
8003,204,Product 73,10,30.3
8004,677,Product 8,10,84.36
8005,472,Product 1,1,99.45
8006,91,Product 18,4,71.04
8007,353,Product 74,10,75.05
8008,277,Product 7,3,51.59
8009,831,Product 19,4,68.34
8010,692,Product 41,1,87.79
8011,974,Product 31,4,99.51
8012,215,Product 78,9,98.31
8013,783,Product 68,8,83.83
8014,704,Product 90,4,17.88
8015,921,Product 60,7,14.53
8016,905,Product 33,7,80.22
8017,992,Product 81,8,49.59
8018,712,Product 50,7,40.88
8019,341,Product 27,9,99.03
8020,547,Product 11,5,35.75
8021,925,Product 90,6,38.3
8022,62,Product 40,3,37.06
8023,840,Product 79,1,71.56
8024,397,Product 19,6,93.1
8025,327,Product 95,10,90.21
8026,851,Product 90,9,83.92
8027,177,Product 23,8,77.0
8028,223,Product 83,8,12.52
8029,111,Product 41,7,51.48
8030,781,Product 47,4,69.94
8031,742,Product 41,4,48.08
8032,894,Product 58,6,54.82
8033,144,Product 1,10,70.43
8034,945,Product 41,10,83.73
8035,328,Product 78,5,61.76
8036,209,Product 15,3,77.84
8037,52,Product 2,5,32.54
8038,753,Product 32,1,21.77
8039,960,Product 96,3,29.62
8040,371,Product 16,5,19.94
8041,828,Product 17,2,69.47
8042,571,Product 74,5,50.5
8043,158,Product 56,9,72.78
8044,602,Product 98,6,15.48
8045,622,Product 21,6,57.33
8046,425,Product 90,7,84.55
8047,703,Product 44,3,20.69
8048,106,Product 30,3,40.13
8049,823,Product 29,3,51.88
8050,658,Product 70,3,89.95
8051,403,Product 36,4,33.2
8052,994,Product 4,10,48.82
8053,356,Product 74,6,17.52
8054,930,Product 22,6,80.25
8055,511,Product 86,8,51.84
8056,107,Product 47,10,71.2
8057,857,Product 35,5,45.45
8058,743,Product 10,2,20.68
8059,379,Product 50,2,65.62
8060,910,Product 8,8,34.47
8061,869,Product 87,2,74.3
8062,224,Product 63,4,81.43
8063,932,Product 78,4,69.36
8064,485,Product 59,10,18.01
8065,394,Product 33,9,91.73
8066,454,Product 50,2,63.34
8067,332,Product 91,6,35.85
8068,281,Product 70,8,88.33
8069,774,Product 17,10,82.3
8070,960,Product 13,8,50.22
8071,920,Product 3,4,60.08
8072,973,Product 47,8,97.6
8073,539,Product 23,8,27.56
8074,622,Product 30,9,96.43
8075,616,Product 98,8,93.89
8076,340,Product 43,1,90.22
8077,504,Product 10,5,18.12
8078,252,Product 59,8,51.85
8079,681,Product 23,4,94.28
8080,525,Product 46,9,55.58
8081,487,Product 4,9,82.72
8082,1000,Product 99,9,51.49
8083,759,Product 87,10,90.05
8084,543,Product 28,6,83.44
8085,145,Product 18,7,22.25
8086,257,Product 5,2,30.85
8087,620,Product 30,1,90.84
8088,453,Product 13,9,90.18
8089,777,Product 3,2,95.55
8090,532,Product 40,10,83.7
8091,517,Product 27,3,89.4
8092,818,Product 98,1,17.15
8093,103,Product 23,7,80.99
8094,642,Product 35,6,61.17
8095,950,Product 9,6,87.85
8096,576,Product 81,9,69.32
8097,443,Product 96,3,28.5
8098,23,Product 9,9,24.78
8099,756,Product 34,8,84.78
8100,43,Product 51,3,35.74
8101,24,Product 4,6,14.07
8102,591,Product 6,4,43.54
8103,559,Product 55,2,18.58
8104,912,Product 12,6,24.89
8105,625,Product 85,2,18.98
8106,511,Product 8,7,18.22
8107,192,Product 34,2,60.17
8108,358,Product 89,3,22.38
8109,174,Product 34,2,13.25
8110,116,Product 20,10,91.59
8111,110,Product 14,1,32.82
8112,110,Product 5,2,32.45
8113,735,Product 29,6,62.73
8114,399,Product 38,1,74.39
8115,816,Product 85,8,59.42
8116,697,Product 61,6,22.8
8117,581,Product 64,7,42.35
8118,120,Product 11,9,50.14
8119,62,Product 21,3,79.02
8120,26,Product 62,5,18.3
8121,937,Product 46,10,61.13
8122,391,Product 37,5,93.4
8123,106,Product 92,10,33.12
8124,918,Product 97,3,24.29
8125,248,Product 59,3,89.33
8126,982,Product 19,6,69.89
8127,135,Product 70,3,74.4
8128,163,Product 23,3,99.35
8129,784,Product 88,7,57.63
8130,213,Product 10,6,46.04
8131,746,Product 96,5,12.83
8132,692,Product 33,3,67.68
8133,619,Product 20,4,79.55
8134,580,Product 25,8,70.17
8135,222,Product 66,3,40.04
8136,298,Product 81,3,18.61
8137,848,Product 94,1,78.65
8138,978,Product 31,9,84.15
8139,25,Product 25,4,99.9
8140,316,Product 63,10,71.5
8141,470,Product 71,3,24.12
8142,443,Product 94,2,74.88
8143,553,Product 48,4,83.42
8144,200,Product 35,6,57.68
8145,575,Product 93,6,14.72
8146,23,Product 66,10,46.93
8147,972,Product 47,8,88.74
8148,272,Product 44,5,46.85
8149,977,Product 66,2,87.78
8150,965,Product 44,5,80.7
8151,544,Product 29,1,47.02
8152,987,Product 32,8,21.66
8153,751,Product 40,7,37.03
8154,466,Product 84,1,14.3
8155,799,Product 33,10,88.01
8156,421,Product 50,3,71.47
8157,563,Product 90,5,78.36
8158,983,Product 94,5,19.36
8159,592,Product 4,3,72.61
8160,449,Product 86,6,25.09
8161,602,Product 88,9,43.3
8162,195,Product 61,8,61.42
8163,791,Product 58,8,63.22
8164,105,Product 24,1,22.06
8165,601,Product 21,9,34.61
8166,186,Product 24,9,54.02
8167,112,Product 87,5,73.86
8168,388,Product 67,6,72.77
8169,99,Product 85,8,55.9
8170,472,Product 46,1,91.39
8171,760,Product 50,6,26.42
8172,42,Product 63,2,53.01
8173,837,Product 3,2,19.36
8174,110,Product 57,4,55.24
8175,437,Product 22,10,41.33
8176,50,Product 82,9,36.2
8177,8,Product 31,8,23.79
8178,239,Product 32,3,40.79
8179,89,Product 48,8,49.25
8180,49,Product 2,3,63.16
8181,741,Product 59,6,79.09
8182,133,Product 91,3,28.82
8183,987,Product 51,5,82.29
8184,156,Product 53,2,36.4
8185,976,Product 83,1,64.02
8186,860,Product 73,3,41.9
8187,990,Product 75,5,53.66
8188,605,Product 12,1,99.0
8189,459,Product 42,8,42.4
8190,635,Product 66,8,61.91
8191,712,Product 22,9,58.13
8192,391,Product 87,5,69.69
8193,59,Product 78,9,62.85
8194,10,Product 8,10,84.94
8195,391,Product 70,9,54.87
8196,837,Product 52,2,72.0
8197,643,Product 10,4,60.65
8198,60,Product 33,5,57.73
8199,377,Product 88,2,21.81
8200,499,Product 21,3,99.67
8201,605,Product 30,10,19.84
8202,33,Product 83,5,18.82
8203,525,Product 82,2,21.38
8204,174,Product 79,4,38.42
8205,235,Product 31,5,78.15
8206,220,Product 39,8,59.16
8207,933,Product 45,10,30.66
8208,846,Product 5,6,98.07
8209,302,Product 86,8,16.26
8210,655,Product 84,9,63.52
8211,297,Product 76,9,43.01
8212,189,Product 87,10,40.81
8213,886,Product 83,9,66.27
8214,637,Product 58,8,73.09
8215,526,Product 24,8,67.74
8216,905,Product 21,4,88.46
8217,338,Product 22,6,92.54
8218,612,Product 80,10,84.49
8219,731,Product 36,8,13.64
8220,834,Product 73,7,52.32
8221,50,Product 3,6,75.24
8222,575,Product 95,10,89.51
8223,308,Product 79,1,73.51
8224,204,Product 85,2,52.24
8225,774,Product 59,7,93.37
8226,225,Product 12,5,10.94
8227,835,Product 48,3,91.32
8228,900,Product 73,2,21.68
8229,939,Product 11,4,14.26
8230,841,Product 27,9,40.08
8231,747,Product 91,4,74.8
8232,339,Product 16,7,45.66
8233,848,Product 7,8,66.85
8234,371,Product 81,6,48.24
8235,492,Product 35,3,35.82
8236,420,Product 81,2,45.96
8237,418,Product 7,6,88.79
8238,512,Product 21,5,18.65
8239,206,Product 97,7,27.0
8240,683,Product 97,3,77.0
8241,838,Product 9,5,66.54
8242,522,Product 93,4,88.99
8243,836,Product 67,7,32.02
8244,800,Product 52,10,36.69
8245,451,Product 72,2,13.08
8246,875,Product 52,2,16.0
8247,343,Product 26,10,60.36
8248,685,Product 94,9,49.63
8249,435,Product 59,10,73.17
8250,200,Product 69,5,64.4
8251,240,Product 88,8,70.99
8252,142,Product 15,9,33.27
8253,424,Product 52,1,63.9
8254,85,Product 27,2,41.12
8255,334,Product 48,9,75.61
8256,794,Product 19,4,21.21
8257,324,Product 91,5,77.72
8258,149,Product 78,1,63.43
8259,428,Product 47,2,21.71
8260,961,Product 20,3,82.73
8261,828,Product 55,2,70.71
8262,920,Product 83,6,31.0
8263,314,Product 42,4,78.53
8264,125,Product 3,7,59.71
8265,108,Product 27,9,11.92
8266,107,Product 39,10,80.72
8267,827,Product 84,4,26.44
8268,135,Product 5,6,80.0
8269,688,Product 59,2,85.65
8270,587,Product 30,8,10.36
8271,743,Product 39,1,89.08
8272,454,Product 20,1,23.1
8273,584,Product 41,5,27.15
8274,345,Product 40,4,91.55
8275,910,Product 73,10,77.02
8276,658,Product 48,4,40.25
8277,253,Product 77,1,42.66
8278,380,Product 73,10,19.42
8279,495,Product 30,4,11.37
8280,904,Product 59,8,67.53
8281,274,Product 27,4,28.29
8282,814,Product 64,10,64.9
8283,798,Product 11,5,81.32
8284,912,Product 87,9,18.52
8285,261,Product 60,5,56.32
8286,571,Product 89,9,69.94
8287,482,Product 63,6,58.53
8288,377,Product 92,1,92.44
8289,690,Product 38,5,57.42
8290,857,Product 41,3,25.04
8291,874,Product 29,6,72.52
8292,829,Product 19,6,68.87
8293,150,Product 17,2,45.02
8294,609,Product 77,6,16.06
8295,698,Product 99,1,78.26
8296,663,Product 31,1,72.48
8297,461,Product 77,1,17.94
8298,742,Product 83,9,14.09
8299,38,Product 83,4,44.54
8300,166,Product 65,6,79.95
8301,992,Product 77,7,97.86
8302,961,Product 23,10,29.54
8303,503,Product 8,5,98.62
8304,233,Product 11,1,73.49
8305,695,Product 46,4,58.45
8306,134,Product 74,5,43.62
8307,387,Product 50,4,76.87
8308,783,Product 35,10,76.97
8309,717,Product 72,7,60.41
8310,475,Product 76,4,97.92
8311,860,Product 59,1,78.97
8312,656,Product 7,10,22.81
8313,656,Product 44,10,87.32
8314,919,Product 23,4,70.41
8315,479,Product 35,8,98.18
8316,383,Product 66,8,83.85
8317,156,Product 76,9,32.64
8318,643,Product 4,7,92.95
8319,13,Product 15,10,32.57
8320,456,Product 26,10,29.72
8321,735,Product 69,10,72.49
8322,690,Product 84,5,65.71
8323,471,Product 88,4,73.11
8324,837,Product 17,10,65.62
8325,718,Product 89,4,18.3
8326,238,Product 24,4,32.8
8327,103,Product 81,3,85.68
8328,638,Product 11,10,71.62
8329,378,Product 66,7,31.14
8330,616,Product 15,5,48.38
8331,31,Product 10,4,16.34
8332,403,Product 33,3,71.38
8333,742,Product 88,9,82.32
8334,189,Product 39,4,68.24
8335,684,Product 38,10,58.86
8336,272,Product 54,5,78.51
8337,296,Product 90,7,90.82
8338,762,Product 78,8,87.37
8339,390,Product 56,7,13.74
8340,856,Product 34,7,52.64
8341,329,Product 92,7,95.72
8342,719,Product 63,5,96.57
8343,344,Product 67,3,74.85
8344,616,Product 16,10,15.14
8345,808,Product 41,6,56.37
8346,446,Product 53,6,26.09
8347,298,Product 53,9,84.32
8348,737,Product 45,7,88.28
8349,301,Product 85,5,11.54
8350,749,Product 73,3,64.66
8351,976,Product 29,6,72.08
8352,398,Product 97,7,96.95
8353,794,Product 68,9,89.62
8354,329,Product 63,9,53.58
8355,360,Product 16,7,10.84
8356,134,Product 55,5,76.19
8357,235,Product 5,8,48.0
8358,514,Product 51,1,69.45
8359,676,Product 22,10,74.53
8360,756,Product 4,3,36.62
8361,299,Product 10,3,70.09
8362,328,Product 56,9,65.74
8363,62,Product 8,5,10.57
8364,83,Product 6,4,44.3
8365,360,Product 88,8,20.74
8366,198,Product 21,7,55.9
8367,299,Product 23,3,66.52
8368,329,Product 16,9,31.36
8369,734,Product 18,6,70.98
8370,379,Product 68,4,35.63
8371,875,Product 70,8,56.33
8372,253,Product 92,3,55.6
8373,276,Product 82,9,94.65
8374,678,Product 77,1,13.05
8375,890,Product 95,2,89.54
8376,641,Product 24,3,57.5
8377,495,Product 69,5,55.28
8378,23,Product 88,4,74.92
8379,273,Product 34,2,25.99
8380,790,Product 44,9,77.08
8381,869,Product 52,1,89.31
8382,612,Product 35,10,66.95
8383,307,Product 81,6,96.19
8384,81,Product 65,8,88.91
8385,328,Product 70,8,28.79
8386,837,Product 74,1,77.53
8387,606,Product 44,1,87.41
8388,644,Product 87,7,73.06
8389,554,Product 34,3,58.69
8390,167,Product 44,10,94.65
8391,505,Product 42,6,89.77
8392,544,Product 16,6,86.58
8393,494,Product 83,5,96.97
8394,861,Product 96,2,14.34
8395,700,Product 75,5,91.57
8396,291,Product 54,6,80.79
8397,277,Product 94,2,27.72
8398,409,Product 68,3,69.97
8399,321,Product 12,1,78.08
8400,743,Product 29,5,27.69
8401,876,Product 80,4,81.11
8402,202,Product 60,3,11.51
8403,428,Product 94,6,63.46
8404,602,Product 14,6,17.08
8405,375,Product 79,7,61.55
8406,941,Product 48,6,84.5
8407,563,Product 91,8,67.19
8408,782,Product 78,10,46.24
8409,571,Product 43,10,94.76
8410,263,Product 21,8,65.11
8411,370,Product 84,6,79.26
8412,223,Product 27,10,98.87
8413,184,Product 73,6,33.79
8414,28,Product 34,5,85.43
8415,761,Product 84,4,92.11
