order_id,supplier_id,order_date,expected_delivery_date,total_cost
8879,7133,2023-03-01,2023-03-05,9327.59
8880,2377,2022-12-28,2023-01-21,4422.88
8881,594,2022-03-18,2022-03-25,7182.28
8882,8204,2022-11-01,2022-11-02,2558.43
8883,5791,2023-02-02,2023-03-01,2669.09
8884,4712,2022-03-13,2022-03-26,6617.47
8885,6893,2022-08-02,2022-08-15,7421.08
8886,6269,2022-11-10,2022-12-07,5360.58
8887,7117,2023-01-01,2023-01-14,3660.59
8888,3798,2022-09-22,2022-10-03,4781.08
8889,213,2023-02-12,2023-03-08,5508.47
8890,5930,2023-03-01,2023-03-08,6449.67
8891,4247,2022-05-25,2022-05-31,2841.04
8892,1415,2023-02-18,2023-02-25,6484.79
8893,6595,2022-11-21,2022-11-24,282.36
8894,5673,2023-02-20,2023-03-05,613.48
8895,5853,2022-08-21,2022-08-22,3928.69
8896,7649,2022-10-03,2022-10-08,3647.82
8897,5341,2022-10-13,2022-10-17,6951.46
8898,6081,2022-05-06,2022-05-12,8392.89
8899,858,2022-12-03,2022-12-14,1789.4
8900,827,2022-04-25,2022-05-11,2505.0
8901,8781,2022-05-01,2022-05-02,8009.48
8902,5816,2022-06-10,2022-06-11,5714.39
8903,2994,2022-07-14,2022-08-13,6197.17
8904,3063,2022-08-20,2022-09-12,8907.67
8905,7018,2022-08-19,2022-08-20,3128.87
8906,8200,2022-12-24,2023-01-14,4453.78
8907,3818,2022-10-30,2022-11-07,5696.13
8908,8588,2022-05-14,2022-06-02,2920.54
8909,1848,2022-07-29,2022-08-18,8276.24
8910,2116,2023-01-07,2023-01-08,9865.58
8911,8251,2023-02-23,2023-03-06,1126.38
8912,8003,2022-03-29,2022-04-08,3220.65
8913,2870,2022-04-20,2022-05-13,1082.75
8914,3318,2022-12-31,2023-01-08,3843.41
8915,1189,2022-10-30,2022-11-14,5672.7
8916,5232,2022-06-01,2022-06-30,8615.1
8917,2389,2022-03-22,2022-03-24,4434.96
8918,5810,2023-01-05,2023-01-15,2009.01
8919,2019,2022-10-10,2022-10-30,4143.62
8920,405,2022-12-10,2022-12-27,9931.67
8921,3612,2022-07-15,2022-08-06,1981.99
8922,8500,2022-09-23,2022-09-27,2016.7
8923,7256,2022-03-26,2022-04-04,4557.79
8924,2050,2022-12-31,2023-01-26,7361.43
8925,3336,2022-08-05,2022-08-30,6599.34
8926,2017,2022-09-15,2022-10-15,8743.04
8927,193,2022-08-28,2022-08-29,6789.25
8928,2986,2023-01-29,2023-02-12,9023.72
8929,4503,2022-12-02,2022-12-18,5425.47
8930,5960,2023-03-01,2023-03-22,6980.33
8931,6385,2022-09-17,2022-09-26,6551.85
8932,7130,2022-10-14,2022-11-13,9164.04
8933,5882,2022-06-24,2022-06-25,430.96
8934,2715,2022-08-10,2022-08-15,7230.71
8935,8197,2023-01-22,2023-02-15,2774.41
8936,7173,2022-07-05,2022-07-30,3591.19
8937,7623,2022-05-24,2022-06-06,3199.0
8938,2801,2022-12-19,2023-01-16,2974.54
8939,957,2022-11-24,2022-12-08,3266.59
8940,7695,2022-04-21,2022-05-15,1689.69
8941,5956,2022-04-30,2022-05-16,3852.96
8942,4341,2022-11-27,2022-12-27,2358.12
8943,9103,2022-03-23,2022-04-14,1097.21
8944,459,2022-07-09,2022-07-14,2531.38
8945,5691,2022-05-11,2022-05-16,4427.88
8946,837,2022-08-02,2022-08-24,2230.58
8947,4959,2022-05-03,2022-05-21,9035.17
8948,3167,2023-02-05,2023-02-11,333.85
8949,4939,2022-06-28,2022-07-19,2857.72
8950,1960,2022-04-28,2022-05-19,1947.57
8951,4172,2022-09-09,2022-09-29,6527.79
8952,2052,2022-09-07,2022-09-25,6705.04
8953,3367,2022-10-13,2022-11-01,8701.93
8954,4638,2022-03-16,2022-04-07,2710.59
8955,2618,2022-05-18,2022-05-20,2175.29
8956,509,2022-08-26,2022-09-03,1777.99
8957,925,2022-04-10,2022-04-15,4383.79
8958,931,2022-09-10,2022-09-23,1622.34
8959,1980,2022-11-21,2022-12-15,6074.76
8960,4920,2022-03-13,2022-03-23,1011.36
8961,5478,2022-05-13,2022-06-02,4505.34
8962,2046,2023-02-15,2023-02-18,9526.41
8963,1509,2022-05-26,2022-05-31,3496.08
8964,7186,2022-06-09,2022-06-22,6624.54
8965,5168,2022-12-15,2023-01-09,378.24
8966,1607,2023-02-22,2023-03-16,201.93
8967,3597,2022-04-28,2022-05-23,6405.38
8968,4852,2022-04-20,2022-05-19,914.27
8969,2367,2022-12-22,2023-01-12,4231.15
8970,2744,2022-03-13,2022-04-02,3350.5
8971,3468,2022-05-18,2022-05-21,7620.18
8972,7365,2022-06-06,2022-06-29,4603.71
8973,6919,2022-05-12,2022-06-08,2588.09
8974,7157,2022-04-28,2022-05-06,3641.61
8975,6877,2023-01-02,2023-01-23,5980.52
8976,5181,2022-03-10,2022-03-21,9857.75
8977,5817,2022-05-22,2022-05-26,7520.46
8978,350,2022-06-12,2022-07-10,3987.17
8979,4985,2022-08-16,2022-08-17,5452.98
8980,4038,2023-02-12,2023-03-06,3360.11
8981,7053,2022-04-05,2022-04-09,5611.46
8982,9167,2022-11-02,2022-11-19,3748.41
8983,1511,2023-03-01,2023-03-13,4334.09
8984,83,2023-02-02,2023-02-20,7495.78
8985,4728,2023-01-16,2023-01-25,1168.0
8986,988,2022-11-19,2022-12-05,4101.56
8987,9088,2022-06-15,2022-06-19,6879.44
8988,7152,2022-10-14,2022-11-02,8459.62
8989,9571,2022-09-02,2022-09-05,5034.94
8990,4251,2022-12-30,2023-01-13,4787.73
8991,3321,2023-02-06,2023-02-16,3130.84
8992,4384,2022-08-11,2022-09-07,6250.3
8993,7649,2022-09-22,2022-10-13,6072.84
8994,846,2023-02-01,2023-02-22,5351.42
8995,6996,2022-09-02,2022-09-19,9050.69
8996,5308,2022-09-23,2022-10-07,2653.29
8997,9004,2022-12-20,2022-12-24,6657.12
8998,1304,2022-03-25,2022-03-30,8451.52
8999,5722,2022-06-24,2022-07-16,7521.64
9000,6394,2022-06-26,2022-07-10,4389.89
9001,967,2022-03-10,2022-03-23,9467.9
9002,5726,2022-09-22,2022-10-05,1810.32
9003,2570,2022-09-30,2022-10-01,3854.04
9004,461,2023-02-28,2023-03-20,1475.36
9005,8137,2022-09-30,2022-10-02,3006.48
9006,1147,2022-05-28,2022-06-01,8558.22
9007,8074,2022-03-20,2022-04-09,5831.89
9008,1816,2023-02-04,2023-02-28,4943.6
9009,5984,2022-06-15,2022-06-24,3760.99
9010,1012,2022-05-01,2022-05-02,1746.59
9011,3122,2023-01-02,2023-01-16,1986.41
9012,4399,2023-02-25,2023-02-28,6974.9
9013,8220,2022-08-31,2022-09-20,3799.24
9014,7725,2022-09-01,2022-09-14,2166.35
9015,1863,2022-06-26,2022-07-11,6923.76
9016,5314,2022-07-30,2022-08-07,5744.63
9017,538,2022-04-23,2022-05-11,9460.01
9018,3105,2023-03-08,2023-03-20,3952.7
9019,9699,2022-04-22,2022-05-05,1534.82
9020,8416,2022-05-20,2022-06-08,8623.78
9021,2663,2022-11-15,2022-12-12,2512.58
9022,2849,2022-04-05,2022-04-28,5490.49
9023,4856,2022-09-03,2022-09-12,1514.71
9024,9578,2022-08-14,2022-09-04,6992.83
9025,5250,2022-04-10,2022-04-14,6328.99
9026,1641,2022-08-30,2022-09-09,9737.83
9027,3989,2023-01-31,2023-02-17,8885.41
9028,1069,2022-04-11,2022-04-27,7880.95
9029,4104,2023-02-14,2023-02-22,7051.89
9030,9845,2022-10-09,2022-10-17,474.95
9031,4708,2022-09-17,2022-09-25,700.49
9032,1725,2022-12-21,2023-01-13,5913.26
9033,5055,2022-07-19,2022-07-23,5554.77
9034,3178,2023-03-05,2023-03-26,3563.96
9035,2598,2022-06-07,2022-06-19,6028.27
9036,3013,2022-12-02,2022-12-15,4668.32
9037,1349,2022-09-03,2022-10-03,3967.58
9038,4712,2022-05-04,2022-05-16,9074.54
9039,9728,2022-09-27,2022-10-08,5621.21
9040,1762,2022-06-06,2022-06-11,2568.81
9041,7092,2022-10-16,2022-11-03,5498.81
9042,2907,2022-08-17,2022-09-10,7767.28
9043,349,2022-06-12,2022-06-15,5167.86
9044,6230,2022-10-02,2022-10-05,6896.29
9045,386,2022-05-23,2022-06-02,6788.74
9046,4419,2022-10-09,2022-10-21,787.95
9047,8293,2023-01-04,2023-01-30,2719.36
9048,9221,2022-10-18,2022-11-06,9407.76
9049,9193,2022-07-12,2022-07-14,560.5
9050,7588,2022-12-15,2023-01-11,2409.02
9051,1008,2022-03-24,2022-04-02,5649.25
9052,3116,2023-01-30,2023-02-02,7474.98
9053,9114,2023-02-08,2023-03-07,3044.73
9054,1075,2022-04-02,2022-04-16,6131.0
9055,7478,2022-07-08,2022-07-13,8598.39
9056,2032,2022-12-05,2022-12-27,6607.1
9057,1654,2022-11-01,2022-11-16,8383.31
9058,3508,2022-12-15,2022-12-26,3842.09
9059,2300,2022-11-19,2022-12-04,4645.89
9060,7167,2022-12-21,2022-12-30,8547.74
9061,792,2022-12-22,2023-01-09,5426.72
9062,5682,2023-02-04,2023-02-06,6570.1
9063,5804,2022-12-18,2023-01-16,1142.0
9064,5378,2022-04-21,2022-05-12,8532.28
9065,9028,2023-02-11,2023-03-10,4306.18
9066,9120,2022-12-24,2023-01-23,567.48
9067,4644,2022-12-20,2023-01-09,1848.63
9068,7737,2022-09-04,2022-09-11,4994.47
9069,7370,2023-03-04,2023-03-11,1004.4
9070,3466,2022-05-03,2022-05-28,5867.15
9071,4650,2022-11-04,2022-11-20,4863.76
9072,2594,2022-09-16,2022-10-01,3679.67
9073,7130,2022-11-16,2022-11-20,5437.4
9074,9404,2022-05-04,2022-05-19,3800.82
9075,9952,2022-12-06,2022-12-12,5445.59
9076,1091,2022-10-25,2022-11-14,518.44
9077,9932,2022-05-04,2022-05-14,1839.72
9078,1636,2022-12-01,2022-12-11,8682.71
9079,631,2022-03-10,2022-03-29,1081.31
9080,6287,2023-01-17,2023-01-21,9124.66
9081,9586,2022-04-22,2022-05-18,552.74
9082,321,2022-10-09,2022-10-26,1060.09
9083,5395,2022-12-11,2022-12-26,1151.04
9084,8555,2022-10-16,2022-10-22,2914.95
9085,2660,2023-01-12,2023-01-19,8644.63
9086,637,2022-12-20,2022-12-28,3382.96
9087,5065,2022-07-13,2022-07-18,6170.88
9088,8215,2022-12-18,2022-12-29,9069.68
9089,7778,2022-05-16,2022-06-13,7093.04
9090,1616,2022-04-11,2022-05-10,1481.44
9091,1916,2022-09-04,2022-09-19,7582.43
9092,3599,2022-06-09,2022-06-24,2515.48
9093,5886,2022-12-04,2023-01-02,220.15
9094,5364,2022-04-09,2022-04-10,7981.95
9095,9606,2022-04-18,2022-05-07,538.05
9096,7467,2022-12-14,2022-12-26,6617.09
9097,2561,2023-01-08,2023-01-20,1921.7
9098,7835,2022-05-04,2022-05-26,9958.4
9099,1791,2022-09-06,2022-10-06,9400.88
9100,2387,2022-07-27,2022-08-14,3210.56
9101,979,2022-10-21,2022-10-31,9708.52
9102,6622,2023-01-17,2023-02-10,2050.08
9103,4921,2022-05-29,2022-06-20,3682.92
9104,8084,2022-07-16,2022-07-25,8594.54
9105,1238,2022-08-24,2022-09-14,6340.65
9106,1364,2023-01-15,2023-02-06,8261.97
9107,8308,2022-08-18,2022-09-12,2219.84
9108,7523,2023-02-11,2023-02-23,4876.43
9109,6379,2023-02-05,2023-02-23,3110.09
9110,9879,2022-03-29,2022-04-08,8835.7
9111,7948,2023-01-18,2023-01-23,3154.54
9112,7104,2022-05-14,2022-05-21,9081.27
9113,5208,2022-03-25,2022-03-30,619.5
9114,4335,2022-06-11,2022-06-22,3438.2
9115,8565,2022-04-09,2022-04-17,5206.24
9116,3090,2022-03-26,2022-04-13,9655.7
9117,2519,2022-03-10,2022-03-17,8900.19
9118,6854,2022-03-31,2022-04-04,598.23
9119,5883,2022-04-03,2022-04-08,7907.33
9120,6362,2022-10-15,2022-10-17,9763.26
9121,285,2022-08-18,2022-09-15,7959.34
9122,1085,2022-06-28,2022-07-17,801.38
9123,2003,2022-10-29,2022-11-24,7832.63
9124,754,2023-02-26,2023-03-19,9733.98
9125,1751,2022-10-25,2022-11-08,2493.54
9126,3538,2022-09-07,2022-09-21,8410.22
9127,2033,2023-02-23,2023-02-25,1633.37
9128,7048,2022-11-17,2022-12-03,2938.69
9129,7891,2022-04-30,2022-05-02,306.84
9130,4643,2022-03-26,2022-03-28,4034.71
9131,2242,2022-06-13,2022-07-09,8076.87
9132,585,2022-05-05,2022-05-27,4093.19
9133,9414,2022-10-13,2022-10-18,927.31
9134,128,2022-05-29,2022-06-17,7317.39
9135,2109,2023-01-16,2023-02-06,5639.69
9136,5874,2022-05-27,2022-06-10,675.07
9137,4751,2022-09-17,2022-10-11,517.82
9138,5161,2022-07-10,2022-08-05,6358.67
9139,5860,2022-06-06,2022-07-04,7099.51
9140,7601,2022-10-04,2022-10-26,805.19
9141,2219,2023-01-03,2023-01-17,905.04
9142,4212,2022-04-21,2022-05-14,2841.09
9143,3340,2022-08-19,2022-09-01,5869.16
9144,328,2023-01-02,2023-01-21,3459.48
9145,5688,2022-11-19,2022-12-13,301.07
9146,5688,2022-04-18,2022-05-01,4031.74
9147,2080,2022-11-30,2022-12-30,5043.54
9148,7475,2023-02-09,2023-02-14,9420.37
9149,5641,2022-08-29,2022-09-15,3066.83
9150,7642,2022-03-13,2022-03-20,7985.58
9151,1537,2022-09-18,2022-10-10,2743.76
9152,516,2022-11-02,2022-11-08,6755.86
9153,5046,2022-07-05,2022-07-23,3420.85
9154,1751,2022-07-22,2022-07-30,8903.55
9155,8886,2022-10-19,2022-11-04,7299.04
9156,2497,2023-01-02,2023-01-28,3756.78
9157,4316,2022-10-06,2022-10-22,5404.52
9158,2792,2022-08-28,2022-09-07,3477.52
9159,2423,2022-07-18,2022-07-23,4882.6
9160,1654,2022-10-31,2022-11-11,5688.28
9161,7518,2022-03-28,2022-04-14,7823.14
9162,7890,2022-10-06,2022-10-09,8167.77
9163,8741,2022-12-25,2022-12-26,3883.58
9164,1343,2023-03-08,2023-04-01,9579.97
9165,2902,2023-02-27,2023-03-04,6942.46
9166,4798,2022-10-06,2022-10-07,9749.25
9167,406,2022-10-01,2022-10-20,7490.11
9168,3871,2022-04-01,2022-04-16,528.69
9169,6883,2022-07-15,2022-08-14,6772.71
9170,709,2022-04-05,2022-05-01,7050.09
9171,8494,2022-04-30,2022-05-12,5516.28
9172,9671,2022-10-12,2022-11-03,7317.99
9173,5739,2022-07-21,2022-07-30,3819.75
9174,3848,2022-06-08,2022-07-03,7345.78
9175,421,2022-07-26,2022-08-02,4932.9
9176,8942,2023-02-06,2023-02-09,3444.93
9177,5720,2022-08-21,2022-08-26,4776.49
9178,4264,2022-12-11,2022-12-20,5270.14
9179,5026,2022-08-08,2022-08-31,1163.72
9180,1601,2023-02-17,2023-03-12,5016.29
9181,8698,2022-05-08,2022-05-17,7368.4
9182,5361,2022-10-28,2022-11-09,1177.06
9183,9228,2023-02-22,2023-03-22,6185.3
9184,9252,2022-05-26,2022-06-21,3211.52
9185,9852,2022-11-06,2022-11-07,4295.98
9186,4042,2022-10-16,2022-11-08,8365.93
9187,5559,2022-03-09,2022-03-28,3366.55
9188,3530,2022-03-24,2022-04-23,8555.88
9189,1021,2022-11-16,2022-12-15,475.34
9190,9748,2022-09-20,2022-10-16,6513.91
9191,4974,2022-03-14,2022-04-06,952.47
9192,6892,2022-12-29,2023-01-10,8704.46
9193,1737,2022-07-19,2022-07-22,2196.59
9194,3011,2022-10-06,2022-10-08,355.43
9195,4143,2022-04-17,2022-05-17,3687.32
9196,5132,2022-11-03,2022-11-13,108.93
9197,6744,2022-09-02,2022-09-17,9794.8
9198,6187,2022-04-25,2022-05-23,6074.05
9199,8757,2023-02-14,2023-02-28,8510.68
9200,5557,2022-07-21,2022-08-19,6848.2
9201,1663,2023-02-18,2023-03-09,9491.5
9202,22,2022-08-02,2022-09-01,3915.08
9203,931,2022-06-08,2022-07-05,4630.05
9204,3511,2023-01-30,2023-02-26,3613.71
9205,6780,2022-09-04,2022-09-06,3713.65
9206,4764,2022-05-08,2022-05-19,819.51
9207,9160,2022-10-13,2022-10-28,1020.06
9208,7979,2022-10-31,2022-11-13,665.14
9209,5442,2023-01-01,2023-01-13,2663.76
9210,8796,2022-11-06,2022-11-25,6897.98
9211,2368,2022-08-15,2022-08-19,5211.55
9212,3523,2022-10-28,2022-11-25,2379.63
9213,3692,2022-12-24,2023-01-19,4173.09
9214,3204,2022-10-26,2022-11-14,8339.21
9215,3119,2023-01-08,2023-01-22,2475.69
9216,218,2023-02-15,2023-02-20,2373.01
9217,1954,2022-09-23,2022-09-26,4596.56
9218,1225,2022-11-07,2022-11-26,9728.77
9219,5874,2022-10-26,2022-11-15,1065.01
9220,7640,2023-02-01,2023-02-08,6222.88
9221,5006,2022-05-18,2022-05-27,988.88
9222,9259,2023-01-13,2023-02-11,2613.98
9223,6798,2023-03-05,2023-03-23,362.04
9224,5771,2022-10-08,2022-10-09,808.17
9225,4904,2022-03-19,2022-04-06,5699.68
9226,7498,2022-10-12,2022-10-31,608.28
9227,1798,2022-11-22,2022-12-21,1488.1
9228,9206,2022-12-18,2022-12-26,9229.68
9229,1629,2022-08-25,2022-09-21,2554.09
9230,5070,2022-05-20,2022-06-04,6954.21
9231,2160,2023-01-18,2023-01-23,7008.41
9232,3026,2023-03-05,2023-03-22,1618.84
9233,4120,2022-09-14,2022-09-19,7211.8
9234,5939,2022-11-03,2022-11-07,589.81
9235,9164,2022-04-27,2022-05-16,4390.19
9236,2693,2022-12-28,2023-01-19,1558.44
9237,2170,2022-06-18,2022-07-03,279.33
9238,2209,2023-02-27,2023-03-15,8237.81
9239,2224,2022-11-28,2022-12-04,4895.01
9240,5667,2022-12-30,2023-01-09,2365.2
9241,1705,2022-09-22,2022-10-18,4233.88
9242,2987,2022-12-08,2022-12-13,9232.71
9243,9218,2022-04-21,2022-05-20,1249.89
9244,2222,2022-03-20,2022-04-11,199.72
9245,8992,2022-10-21,2022-10-30,6841.53
9246,6589,2022-09-08,2022-10-05,5605.93
9247,4632,2022-09-07,2022-10-07,9689.72
9248,7169,2022-11-24,2022-12-20,8324.67
9249,2454,2023-01-07,2023-01-24,3843.19
9250,2800,2022-06-14,2022-06-25,8600.54
9251,6502,2023-02-03,2023-02-27,262.54
9252,6927,2022-03-15,2022-04-07,2558.61
9253,4518,2022-08-26,2022-09-08,9498.34
9254,8178,2022-05-30,2022-06-29,8719.32
9255,1146,2022-08-18,2022-09-13,7903.53
9256,841,2022-08-13,2022-09-03,5934.64
9257,4393,2022-04-03,2022-04-04,9211.92
9258,9867,2022-05-29,2022-06-04,7812.98
9259,2378,2022-09-22,2022-10-10,5683.52
9260,6076,2022-05-02,2022-05-24,2067.21
9261,7061,2022-03-17,2022-04-06,8032.32
9262,7629,2023-01-14,2023-02-09,5090.53
9263,5322,2022-09-04,2022-09-07,1154.3
9264,3929,2022-07-28,2022-07-30,8045.86
9265,8979,2022-10-08,2022-10-15,7015.4
9266,3398,2022-04-08,2022-05-06,3509.16
9267,1630,2022-05-04,2022-05-25,8931.07
9268,3301,2022-09-12,2022-10-02,3171.2
9269,5642,2022-05-27,2022-06-03,8548.4
9270,676,2022-06-19,2022-07-14,4427.72
9271,3598,2022-03-15,2022-04-07,3728.14
9272,3887,2022-08-31,2022-09-01,3766.24
9273,9043,2022-03-18,2022-04-04,9928.89
9274,2404,2022-11-04,2022-11-10,1598.82
9275,1808,2022-12-30,2023-01-25,7285.72
9276,1213,2022-09-12,2022-09-28,9573.76
9277,2834,2022-04-07,2022-04-23,605.33
9278,9896,2023-01-11,2023-01-12,9896.82
9279,5461,2022-12-25,2023-01-02,7234.7
9280,3474,2023-01-26,2023-02-24,7671.48
9281,4559,2022-09-18,2022-10-18,7195.19
9282,2315,2022-05-02,2022-05-30,8167.34
9283,4849,2022-11-01,2022-12-01,132.71
9284,2257,2022-07-10,2022-07-15,2888.86
9285,9904,2023-02-05,2023-02-09,8025.45
9286,405,2022-06-24,2022-06-28,5724.85
9287,1954,2022-11-07,2022-11-16,5130.13
9288,7885,2022-05-22,2022-06-04,3274.31
9289,3317,2023-01-18,2023-02-11,7525.06
9290,3237,2022-10-22,2022-10-23,4740.47
9291,2316,2022-12-17,2023-01-10,3791.76
9292,3373,2022-09-23,2022-10-14,9563.34
9293,8709,2023-02-20,2023-03-11,6006.25
9294,22,2022-11-06,2022-11-15,9317.01
9295,3785,2023-03-04,2023-04-03,6578.57
9296,9584,2022-09-05,2022-09-15,5999.09
9297,4616,2022-05-07,2022-06-06,829.06
9298,4787,2023-01-12,2023-01-26,3773.07
9299,4107,2023-02-26,2023-03-01,1817.05
9300,9231,2023-02-23,2023-02-26,1728.25
9301,8821,2022-11-08,2022-12-02,3662.13
9302,7089,2023-01-08,2023-01-27,732.98
9303,6884,2022-09-19,2022-10-07,6958.43
9304,9566,2022-12-20,2023-01-03,1820.62
9305,5033,2022-05-16,2022-06-10,6021.98
9306,9206,2023-02-12,2023-03-12,8402.96
9307,3855,2022-12-08,2022-12-14,1528.88
9308,9342,2022-12-03,2022-12-14,9669.85
9309,1141,2022-12-12,2023-01-06,9037.26
9310,2878,2022-04-26,2022-04-27,3995.57
9311,4906,2022-06-24,2022-07-10,4502.01
9312,4987,2022-08-29,2022-09-26,566.62
9313,4252,2022-08-05,2022-08-09,7507.22
9314,6699,2022-10-29,2022-10-30,9506.67
9315,274,2023-03-01,2023-03-30,3144.16
9316,3888,2022-08-11,2022-09-10,2288.98
9317,5122,2023-01-30,2023-02-05,9582.58
9318,2835,2022-09-05,2022-09-25,4991.35
9319,8708,2022-09-01,2022-09-18,7636.26
9320,4035,2022-03-12,2022-03-24,691.13
9321,9807,2022-07-11,2022-07-21,6384.38
9322,3013,2022-07-16,2022-08-07,1120.98
9323,1094,2022-05-21,2022-06-06,7102.76
9324,5480,2022-07-27,2022-07-28,1544.86
9325,6759,2022-07-18,2022-07-31,4620.46
9326,8511,2022-03-17,2022-03-27,3239.87
9327,2848,2022-12-26,2023-01-12,9685.95
9328,2477,2023-01-28,2023-02-18,5057.47
9329,5809,2023-02-16,2023-02-24,4251.09
9330,3372,2022-08-03,2022-08-10,5203.7
9331,1877,2022-11-16,2022-11-20,9182.87
9332,4400,2023-02-12,2023-02-21,6970.53
9333,7144,2022-03-24,2022-03-26,7462.57
9334,4251,2023-01-27,2023-02-15,3770.72
9335,5715,2022-12-16,2023-01-06,2256.79
9336,6328,2023-03-05,2023-04-03,2937.55
9337,6444,2022-09-06,2022-09-22,3991.34
9338,3655,2022-07-31,2022-08-23,2607.1
9339,3010,2023-02-17,2023-03-18,4767.75
9340,392,2022-08-10,2022-08-29,906.8
9341,2568,2022-07-16,2022-07-24,3017.55
9342,802,2022-12-27,2023-01-16,9377.93
9343,7026,2022-10-19,2022-11-02,3974.47
9344,1232,2022-06-25,2022-07-08,6047.12
9345,7010,2022-12-21,2022-12-29,9265.64
9346,8818,2022-06-23,2022-07-09,9607.46
9347,2758,2023-01-29,2023-02-10,6293.81
9348,4281,2022-10-14,2022-10-16,3469.58
9349,1136,2022-06-14,2022-07-08,6194.81
9350,2515,2022-03-30,2022-04-15,7999.42
9351,8294,2023-01-19,2023-02-18,4078.1
9352,7127,2022-07-19,2022-07-28,361.57
9353,6622,2022-12-25,2023-01-21,5534.03
9354,1152,2022-09-02,2022-09-13,1836.91
9355,1076,2023-01-08,2023-01-12,7793.6
9356,2839,2022-08-01,2022-08-26,4741.86
9357,6417,2022-05-20,2022-05-23,4704.92
9358,482,2022-05-31,2022-06-17,8184.32
9359,138,2022-03-22,2022-04-09,8346.64
9360,3671,2023-02-07,2023-03-05,1483.12
9361,6512,2022-10-29,2022-11-06,2369.44
9362,9980,2022-09-15,2022-10-11,7451.75
9363,3676,2022-10-08,2022-10-28,2193.54
9364,3749,2022-04-22,2022-05-14,4350.34
9365,2138,2022-11-08,2022-11-13,2003.75
9366,1986,2022-11-19,2022-11-30,1539.97
9367,4648,2022-06-09,2022-06-26,899.92
9368,9899,2022-04-02,2022-04-29,4810.05
9369,4140,2023-02-25,2023-03-27,1670.24
9370,5450,2022-07-07,2022-07-27,8841.01
9371,6416,2022-05-13,2022-06-03,8528.24
9372,8731,2022-05-10,2022-06-03,8972.26
9373,2383,2022-11-01,2022-11-14,7362.93
9374,7638,2022-07-09,2022-07-20,1784.59
9375,7677,2022-03-21,2022-04-20,8891.03
9376,2695,2022-05-02,2022-05-22,131.06
9377,7428,2022-05-15,2022-05-16,8746.9
9378,5074,2022-06-17,2022-06-26,7509.7
9379,5362,2022-04-28,2022-05-14,6345.39
9380,7525,2023-02-12,2023-03-06,899.73
9381,681,2022-06-12,2022-06-23,593.93
9382,9258,2022-05-10,2022-05-18,1905.51
9383,5871,2023-01-20,2023-02-06,746.16
9384,5743,2023-01-31,2023-02-25,4627.9
9385,126,2022-12-02,2022-12-13,1083.83
9386,3281,2022-12-10,2022-12-12,9061.54
9387,5655,2022-05-31,2022-06-15,9537.28
9388,1401,2022-12-25,2023-01-19,5375.36
9389,1644,2023-02-19,2023-03-05,7780.82
9390,242,2022-05-11,2022-05-21,900.36
9391,492,2022-05-01,2022-05-03,4859.47
9392,8965,2022-10-17,2022-11-06,8055.84
9393,2446,2022-07-19,2022-07-24,7146.27
9394,1818,2022-05-13,2022-05-25,5920.04
9395,3125,2022-05-18,2022-06-15,3396.78
9396,4335,2023-01-02,2023-01-04,9761.92
9397,7524,2022-05-16,2022-05-28,8978.26
9398,4984,2022-04-12,2022-05-02,964.81
9399,7601,2022-08-24,2022-09-01,3562.46
9400,829,2022-11-03,2022-12-02,880.08
9401,4931,2022-05-18,2022-05-24,4865.49
9402,6513,2022-11-15,2022-12-01,1110.78
9403,8654,2023-02-26,2023-03-16,6062.94
9404,7719,2023-01-25,2023-02-22,5920.6
9405,8467,2022-07-20,2022-08-01,3146.13
9406,2875,2022-12-24,2023-01-01,1200.65
9407,6211,2022-07-26,2022-07-30,2168.64
9408,5264,2022-10-28,2022-11-06,2254.94
9409,293,2022-09-06,2022-09-11,8112.8
9410,4811,2022-08-04,2022-08-12,9599.57
9411,5303,2022-12-09,2023-01-03,181.76
9412,5783,2022-06-11,2022-06-24,2926.11
9413,5915,2023-02-20,2023-02-26,660.66
9414,9559,2023-01-18,2023-01-22,138.31
9415,224,2022-12-08,2022-12-28,6711.8
9416,514,2022-07-18,2022-08-14,3537.24
9417,8105,2022-03-11,2022-03-29,2549.02
9418,2283,2022-12-05,2022-12-18,5889.17
9419,8173,2023-01-23,2023-01-26,972.33
9420,7526,2023-03-03,2023-03-05,5275.92
9421,9786,2022-12-26,2023-01-15,1684.23
9422,6330,2023-01-16,2023-02-06,2056.55
9423,9748,2022-07-19,2022-07-29,2702.18
9424,1385,2023-01-26,2023-02-14,887.17
9425,7182,2022-09-15,2022-09-18,4141.84
9426,8267,2022-11-13,2022-11-29,8546.97
9427,4120,2022-12-22,2022-12-31,5452.61
9428,48,2022-09-12,2022-09-15,3759.74
9429,776,2022-11-21,2022-12-02,4957.58
9430,1190,2023-02-21,2023-02-22,130.82
9431,155,2022-09-27,2022-09-30,362.36
9432,9420,2022-12-24,2023-01-19,2984.78
9433,7405,2022-03-27,2022-04-03,2223.79
9434,3827,2022-10-19,2022-11-09,9382.96
9435,6325,2022-04-20,2022-05-18,6033.98
9436,2637,2023-01-19,2023-01-21,5329.13
9437,4305,2022-12-28,2023-01-02,3821.44
9438,8956,2022-06-30,2022-07-17,2989.51
9439,7919,2023-02-20,2023-03-18,9826.23
9440,5871,2023-01-27,2023-02-26,2742.47
9441,2805,2022-10-20,2022-10-27,8719.03
