shipment_id,order_id,shipment_date,carrier_name,tracking_number
7587,491,2022-09-17,UPS,CCNSIVJD03
7588,2774,2020-01-03,USPS,O9QJZC8MO3
7589,3546,2021-02-18,UPS,Z7E1ST3457
7590,6579,2020-02-03,DHL,NYLHKZHC7F
7591,7057,2020-06-16,FedEx,JHZJE0FTIU
7592,2662,2020-10-08,DHL,OBQ0Y9HJMG
7593,334,2020-01-19,UPS,IZQSETWHOZ
7594,1462,2022-08-21,UPS,T7XLSHSLPY
7595,1565,2020-02-17,USPS,02Y7YJVZOX
7596,2580,2021-03-08,DHL,J77EL3VD4T
7597,5325,2021-06-20,DHL,FM6VYXBLXK
7598,8445,2021-02-05,UPS,MK4QA4HU7Z
7599,4902,2020-04-09,UPS,I9A4Z12A1C
7600,329,2022-10-06,DHL,GGE5L3IZ4G
7601,7445,2022-02-10,DHL,V6XNC92D7M
7602,818,2022-11-25,UPS,X53VASH812
7603,1070,2020-05-13,DHL,CM0LATRFW7
7604,1485,2022-03-10,DHL,0XQPW2TID7
7605,4558,2022-02-02,FedEx,E3A2J7MY0T
7606,1206,2021-10-16,USPS,S96XDKYXUH
7607,8752,2022-04-28,UPS,GYEX3BI3XB
7608,8905,2022-06-23,UPS,7EYMYK0FJC
7609,4859,2022-05-22,DHL,VSXZMZVXWX
7610,742,2020-09-18,UPS,2GQMX5QHYT
7611,9644,2021-01-25,DHL,NT3K4TSHQ4
7612,3698,2021-10-20,USPS,5T72A16G0C
7613,6475,2020-09-22,DHL,D0P2G9U365
7614,961,2020-10-01,FedEx,OX1WPYA8NW
7615,8357,2021-07-06,FedEx,EHOJ6BID60
7616,4723,2022-10-02,FedEx,T78ADU4DBK
7617,2047,2021-02-01,FedEx,N6QL0S3N7A
7618,396,2022-08-21,UPS,TPGXF2S2HS
7619,1575,2022-09-06,UPS,WWBSHE2DB3
7620,5029,2022-03-06,FedEx,20IDGQV5R9
7621,9725,2020-02-13,USPS,P69QOVGSNR
7622,7530,2020-08-30,USPS,TRJRD5DUNL
7623,8828,2021-09-04,UPS,SQ73IO7Y8W
7624,6701,2022-12-06,DHL,PEV9QICYDX
7625,4574,2022-06-12,USPS,IZ63GCECSD
7626,9468,2022-02-17,FedEx,BQRNE9TCIN
7627,6347,2022-04-20,USPS,6KSMVWK92C
7628,6781,2022-03-05,UPS,LD7ISEMO6M
7629,5609,2021-03-19,USPS,ZMH8EZGBTD
7630,3260,2022-11-28,DHL,P9UB30ENPJ
7631,37,2020-12-19,USPS,SRQ8SMO5MO
7632,3195,2021-09-29,USPS,RCI0USE6SK
7633,4734,2020-08-07,USPS,OBTLG0LZU9
7634,6245,2021-03-19,USPS,NVVGFQ9US8
7635,4683,2021-11-29,FedEx,ZIH9L56UYK
7636,5733,2020-05-14,UPS,8U9CED98Q7
7637,9775,2022-02-18,DHL,TI1GK92MB5
7638,5866,2021-03-04,FedEx,Q454RHT6HM
7639,8375,2021-08-25,USPS,98HD8EJYFC
7640,9413,2022-06-05,DHL,XWWAM9Q8CQ
7641,9819,2021-12-25,UPS,GEGV0B5DEK
7642,2108,2021-03-09,FedEx,MIWK2HGZJ9
7643,3959,2020-04-05,USPS,X2N4GC36D8
7644,2488,2021-06-04,FedEx,WXXKWR6TW5
7645,8904,2021-09-10,UPS,LCO1V5ITQZ
7646,1493,2022-11-29,USPS,AN7UXEN3C5
7647,8372,2020-09-23,FedEx,VSCHMIO5TF
7648,1925,2020-05-14,FedEx,PRSQXRBZPA
7649,596,2022-09-12,DHL,D8ZPP7BMXU
7650,3066,2020-03-24,UPS,6KKYF4F7ZG
7651,7061,2020-09-14,FedEx,NTVID9OYAY
7652,3168,2021-09-13,UPS,O5ACZL3AW0
7653,4662,2021-04-02,FedEx,XJN6R4BLPX
7654,7579,2022-11-21,USPS,FXNSRLCI5N
7655,4318,2022-07-03,DHL,KN2LL2J8TZ
7656,4550,2020-11-21,UPS,XUCLFZIK5B
7657,8393,2022-08-05,FedEx,PMJQJ61QKY
7658,3186,2022-09-29,FedEx,0Q9QGLVDRF
7659,1612,2022-12-05,UPS,YIOX8LEIGL
7660,5087,2022-05-27,USPS,UID702LAW0
7661,4546,2021-01-22,DHL,94EEC4XYMG
7662,2676,2021-05-21,UPS,YYZJ30QV2P
7663,4451,2022-04-02,FedEx,JL3FBXZVOH
7664,9873,2021-07-08,DHL,X96BVRVBCZ
7665,7608,2020-03-31,UPS,T872WVWYNT
7666,8629,2020-02-12,UPS,6BJWJX3515
7667,321,2022-07-05,DHL,Z95H6LKIQZ
7668,5706,2020-09-14,DHL,UFCNYZCJF0
7669,6109,2020-04-16,USPS,QV6GYHBG7V
7670,7438,2022-11-29,DHL,AUW2TMK27R
7671,7288,2022-02-14,UPS,QSTZKS41YT
7672,6243,2020-03-17,USPS,W5I6LHAV6B
7673,7950,2021-09-05,USPS,O0YW4SUSO0
7674,5337,2021-12-15,USPS,6KWIO8U8RY
7675,1299,2021-05-26,FedEx,8TRC771KP6
7676,8960,2020-02-07,FedEx,Z85XFV17L7
7677,4235,2021-04-12,UPS,14GYZV088L
7678,7501,2022-05-19,USPS,FPEMO4COQB
7679,9067,2022-06-22,FedEx,9THOVV6B78
7680,2570,2021-09-11,UPS,KW0ALW5JUO
7681,4058,2022-08-23,UPS,6SJ3ED677E
7682,2717,2021-07-30,UPS,M8MWXBK3MB
7683,9500,2022-06-14,UPS,ZMYY15CMWG
7684,9241,2022-10-24,UPS,XCNIEGMS4D
7685,4153,2021-11-30,FedEx,IXMJ55869F
7686,8697,2020-06-01,FedEx,137XUJB7XB
7687,9480,2021-05-03,FedEx,CCYNZRNXZW
7688,8085,2022-02-01,DHL,8YG12BXXKD
7689,4134,2020-07-23,USPS,BR3W24S33C
7690,7098,2021-09-03,UPS,22Z8ATTI3B
7691,8612,2021-06-03,USPS,VVR6K1KICW
7692,4371,2020-04-08,FedEx,XFG76UC5I9
7693,477,2022-12-19,DHL,7RSN024B4L
7694,6687,2021-10-05,DHL,6XXQGK7RL8
7695,5456,2021-05-25,FedEx,3N0AE0SENZ
7696,309,2021-05-22,FedEx,IO4JUOHF2V
7697,5959,2022-06-24,DHL,XSSTGHSVWP
7698,6963,2022-11-13,UPS,NENXPW9C7S
7699,8447,2022-04-03,FedEx,GQT82JJJ68
7700,8845,2020-12-24,FedEx,SA8W3QH62N
7701,6212,2022-01-05,USPS,1Y49WWCPYF
7702,5177,2020-02-08,FedEx,JZ4B0EFP6M
7703,9057,2020-05-20,FedEx,L8AJF19Q7C
7704,4471,2021-11-11,UPS,L9UG9YJP4D
7705,2302,2021-04-18,USPS,NI3TBW1UN4
7706,645,2020-09-12,FedEx,XXOOKCW57S
7707,4374,2022-12-25,DHL,10BGNV98CM
7708,2257,2022-02-02,DHL,8KCZMRAAK1
7709,4555,2021-01-18,USPS,24M4YS8FLA
7710,492,2020-08-15,FedEx,PJXOQKBUPY
7711,6467,2021-07-19,DHL,HOM9CLQ1EE
7712,551,2022-10-01,UPS,H6508J2691
7713,1178,2020-10-03,DHL,Y6ZIV95XWG
7714,182,2022-03-08,DHL,8HBBHBN8AV
7715,1412,2021-10-18,FedEx,DRVWM6K8KN
7716,9953,2021-04-14,UPS,62QZJZZK5F
7717,3778,2021-05-09,UPS,OABP32SKOP
7718,1245,2022-04-02,USPS,MX1602QQTB
7719,6048,2022-11-12,FedEx,GCH2NVWEDN
7720,3657,2021-03-28,FedEx,FMKZXCHW68
7721,9408,2021-12-26,USPS,2U4KVOM0DH
7722,2025,2022-11-20,USPS,M2T62WQ2F8
7723,4731,2022-05-19,UPS,E9PWJSKYD6
7724,7632,2022-11-03,FedEx,NN2TUWXQYJ
7725,4095,2020-07-02,USPS,7RIM6JH0B2
7726,8069,2021-11-28,UPS,6D2VQUAJI8
7727,4954,2021-08-15,DHL,9FAGVAVKVZ
7728,2307,2021-10-31,USPS,0YE3FNCGTT
7729,8108,2022-10-06,FedEx,1357BM7AD0
7730,184,2022-04-06,FedEx,4OFLE1IFXB
7731,7256,2021-12-18,FedEx,D9P1HJ8OQV
7732,3245,2020-08-24,DHL,ON5L01NWOM
7733,26,2021-06-21,FedEx,6DKM61OABB
7734,7447,2020-08-27,UPS,N8BUZUMQSP
7735,5100,2022-03-24,USPS,LIBES0RWLI
7736,2794,2022-12-02,UPS,K7R3SMFH0G
7737,4627,2022-01-11,UPS,J7I935E4GF
7738,6327,2021-08-02,DHL,OX5W6JJLMR
7739,1021,2020-03-29,USPS,SKXQQAKKVC
7740,3481,2022-12-25,FedEx,8T84MFNRSO
7741,690,2021-07-01,USPS,WM2PCDRKKD
7742,4031,2022-07-20,FedEx,BVKE8Y8PTB
7743,5553,2021-06-12,UPS,SDKB58INTA
7744,6725,2020-07-19,UPS,TESABQATA4
7745,7563,2020-10-04,DHL,POZD1SR2GY
7746,8497,2022-06-10,UPS,O0YRFU2ZRH
7747,5526,2020-05-21,DHL,483AKB6FD1
7748,7522,2021-12-29,DHL,T441NO3EVY
7749,2113,2021-12-23,FedEx,ZN4B1M7AVJ
7750,3333,2022-12-09,DHL,3SJK8LEQOB
7751,3762,2022-08-29,DHL,053CFGFATK
7752,7172,2021-11-15,USPS,B8ZE0DRNXO
7753,3887,2022-11-15,FedEx,OYGT7UTF7R
7754,5308,2021-03-20,UPS,LPHEG4JB36
7755,3337,2021-10-31,USPS,R5A2ZU2V4M
7756,9809,2021-02-23,USPS,T6Y8OM42HY
7757,7037,2022-10-02,FedEx,BOHEE7UUFT
7758,6080,2021-12-21,FedEx,QBMERLZ20E
7759,5841,2021-03-06,DHL,WPY4BSID9J
7760,7830,2020-03-21,DHL,SMILVF425Z
7761,9812,2021-11-01,USPS,E0HMBTRUYM
7762,7499,2022-01-20,USPS,OPAYJBVNQT
7763,8020,2022-09-03,UPS,ONHH6HM5JF
7764,9678,2022-01-09,UPS,6GQU786RBY
7765,8639,2021-06-12,UPS,WKK4G8SJS1
7766,2253,2020-10-29,UPS,CWYC7HSU5B
7767,6474,2021-03-16,DHL,O28FVQ14K4
7768,7544,2020-06-07,FedEx,WJLWQX8NPL
7769,6835,2021-11-05,USPS,FGJQRGQCJK
7770,5359,2021-05-17,DHL,VYNDDZZRPU
7771,1318,2020-05-31,USPS,IKEWR75DYI
7772,4820,2021-11-30,USPS,MN87DLMBW5
7773,3785,2022-10-01,UPS,K12MYHM46Z
7774,2880,2022-04-19,UPS,GV483ZXKA3
7775,9,2021-08-25,DHL,ZLI8PDTUAE
7776,5254,2021-01-21,USPS,IA04OWRFY0
7777,1976,2021-05-01,DHL,FQXKZGXA5Y
7778,2939,2022-12-10,UPS,77GQS2G334
7779,4628,2020-12-05,DHL,Z2RMSZYX6N
7780,7414,2020-07-24,DHL,M0ULSPI8PJ
7781,8916,2020-07-17,FedEx,TG20XMXIR9
7782,9969,2020-11-17,UPS,LD8KPFIOY8
7783,2963,2021-09-21,USPS,TMXIYYO7LI
7784,134,2021-07-02,FedEx,50B6RQ3WWK
7785,8696,2021-01-17,UPS,ME28D5VVIN
7786,6195,2020-12-04,DHL,6EAL0LCFTH
7787,3173,2022-12-31,DHL,HSBNYUNB43
7788,3458,2020-01-05,DHL,J731GFZGZA
7789,1632,2021-08-17,USPS,2LVHXKRTK0
7790,8062,2020-11-06,UPS,VV34QPT20C
7791,2891,2022-10-30,DHL,8K5VLD4923
7792,3992,2020-01-19,DHL,J4RH6X0I0J
7793,500,2022-03-02,DHL,JHU662HBOY
7794,4317,2020-08-03,DHL,1QNKPEOTW2
7795,6868,2020-03-28,DHL,WIDE06ONGO
7796,6144,2022-07-12,FedEx,MCSTQLR13S
7797,7983,2021-03-16,DHL,HD9VKEO3FD
7798,4203,2021-04-24,DHL,GWK4ZPQKE3
7799,3321,2020-10-07,FedEx,GG04GKB00Q
7800,784,2022-09-25,FedEx,0XSCVCCG4D
7801,3772,2020-05-25,UPS,IXVSIDYGH3
7802,2746,2021-12-02,UPS,0CC2RAYJUH
7803,1289,2020-09-23,FedEx,AW79LW57QY
7804,5535,2021-06-25,DHL,I924P447JQ
7805,5236,2020-11-29,FedEx,H6I449EK9H
7806,9100,2021-06-07,USPS,POBDYP1HVA
7807,2494,2021-08-12,DHL,QZSEY1V3BS
7808,7115,2020-08-17,UPS,B75VPU6LPN
7809,5894,2020-01-29,USPS,ABWUFPCDL7
7810,9747,2021-06-24,UPS,519R13O3N5
7811,7618,2020-08-09,FedEx,HCK0E0OZ3P
7812,6732,2021-12-13,USPS,8YK84SFYUK
7813,1010,2022-01-01,UPS,KQ3FHYW8L8
7814,1160,2020-03-18,DHL,RX7O3SZQF2
7815,1275,2020-12-25,DHL,NU4JBM4Y23
7816,3525,2020-02-18,DHL,3TPOBD7PQS
7817,7144,2020-09-15,DHL,N2BJR9GP5C
7818,6025,2021-11-19,USPS,QRH9YPP1RF
7819,7935,2020-09-03,DHL,HXY0BMC0ZZ
7820,4738,2020-03-22,FedEx,GXSBP29G1Z
7821,526,2021-05-28,USPS,PLQMLCPWPY
7822,5071,2021-06-29,UPS,SJ8P72K2VK
7823,1105,2022-09-12,UPS,MYPHAANYW6
7824,8603,2021-05-23,DHL,46437THP1K
7825,3519,2022-12-23,USPS,BUSHM5OW1I
7826,6066,2021-11-11,UPS,8UGGLDVOJ5
7827,7643,2021-01-06,UPS,GZJL0GHCZG
7828,3287,2022-08-27,DHL,7RUOEQ2ITA
7829,1896,2020-04-16,FedEx,D42A5QFWDS
7830,615,2020-09-06,UPS,6MDISOZCZ6
7831,5033,2022-08-18,DHL,OXT8Q44IUY
7832,512,2022-09-20,USPS,V8S9XB6MKZ
7833,3538,2020-06-08,DHL,M6GWIO37DG
7834,7878,2021-03-01,FedEx,WR2OFOTN1X
7835,7344,2020-12-31,FedEx,QPJSV0XBJF
7836,6720,2020-08-13,DHL,UIEYVFHFX6
7837,3021,2022-02-13,FedEx,X5SL1C2TIG
7838,2129,2022-07-18,DHL,FA1ROPG4U9
7839,5662,2022-11-20,FedEx,FTTEDM6369
7840,3611,2020-01-10,DHL,5VUPGN4MGV
7841,1458,2020-04-09,USPS,G1C80NI7DO
7842,4382,2021-01-08,FedEx,YZKUSESITC
7843,7892,2021-10-08,FedEx,JENORI77NZ
7844,5770,2021-12-15,USPS,STW3XX99S5
7845,5771,2020-03-31,FedEx,V6JYX5A44C
7846,1217,2022-02-10,UPS,FBG3YANGCC
7847,887,2020-05-28,FedEx,3J88U6P9J6
7848,8149,2022-06-04,FedEx,NA8FBBQJKO
7849,7073,2021-07-23,FedEx,3G3E7KW6R1
7850,865,2022-03-11,DHL,W7UBP3VBZQ
7851,2748,2022-08-17,DHL,WV7VOM8H3T
7852,4447,2022-07-29,DHL,MLWONKA9NQ
7853,9926,2020-03-18,UPS,M2F6IC0CL5
7854,9622,2020-07-12,FedEx,MVYOU2XK3V
7855,1494,2022-07-12,USPS,G5ZS5S1526
7856,4497,2021-12-31,UPS,8OWSJ6LBS4
7857,5488,2022-08-03,FedEx,LGV8844LXJ
7858,3496,2021-07-25,USPS,1I3VJ95K44
7859,3253,2020-11-28,DHL,L0REMRBKYG
7860,7422,2022-07-03,FedEx,2O8X2N0D7B
7861,5367,2021-01-13,USPS,NWE91HH08U
7862,1491,2020-11-27,DHL,9IRL82KXKJ
7863,7928,2020-01-23,DHL,8WMMLIH6M6
7864,1805,2020-03-29,FedEx,K7J14I0FA7
7865,2923,2022-12-30,USPS,BNSU7G1C85
7866,5665,2021-03-17,UPS,CECDPENT3U
7867,1758,2022-07-21,USPS,0AQT1M9K5P
7868,2754,2021-04-19,UPS,1SB73HFY5L
7869,7729,2022-12-02,USPS,NDIBRW3QDL
7870,7663,2020-11-01,UPS,8DHXSUVCF3
7871,187,2022-07-30,DHL,UELQS5F9Y7
7872,1889,2022-04-02,USPS,JIQQK9RQZZ
7873,8200,2022-04-02,USPS,RYNWISNXX1
7874,4255,2021-09-09,USPS,RSAXS6EYG9
7875,6622,2022-10-30,USPS,QTBD9MXLB7
7876,5967,2022-07-18,DHL,NZR0I66OIX
7877,4461,2020-12-29,FedEx,FG0X8UVT9E
7878,5131,2020-01-16,DHL,1I8ZF8M63H
7879,6423,2021-09-29,FedEx,EJ2Y86F504
7880,1215,2020-11-10,DHL,GYQIB6XWTP
7881,9165,2021-09-17,USPS,6SISBNA12G
7882,7210,2022-03-10,UPS,MXQ31JFOCT
7883,7978,2022-04-19,UPS,TXWYTQH5IS
7884,2590,2022-08-10,USPS,AWW57JK7HD
7885,9819,2022-12-02,FedEx,V46FJOZFTJ
7886,1442,2022-04-06,FedEx,AFNB363U29
7887,7433,2022-08-04,UPS,R9GEUQ3PZJ
7888,4601,2020-07-25,DHL,NCWOLH14E0
7889,6755,2020-08-17,FedEx,IDPBMGGAD1
7890,2669,2022-10-05,FedEx,ECP03G8PRA
7891,1945,2021-09-13,UPS,HKEOLBN883
7892,2959,2021-09-12,FedEx,2YB9LVTD9M
7893,6799,2021-05-04,USPS,MIN69UZ52D
7894,3997,2021-03-24,DHL,KYCAD8TDEW
7895,9279,2021-07-29,DHL,BEYQT8AXB9
7896,984,2020-04-11,FedEx,G66Y63T3DW
7897,5467,2021-08-06,FedEx,QRM9PTEXSM
7898,5491,2021-10-11,DHL,1HPZOAWW3K
7899,5163,2020-01-25,USPS,DPRXFESZ2J
7900,1226,2021-06-24,FedEx,HPHU34OP3K
7901,3550,2021-10-23,DHL,8HPB1Y4IWS
7902,6756,2021-06-26,FedEx,FVSCLD55T6
7903,204,2021-09-13,DHL,PDMFTIOFQO
7904,3808,2021-03-29,UPS,C5EGZ9VJ42
7905,7058,2022-04-25,USPS,8F62T2ZG6L
7906,2849,2022-02-20,USPS,27U8VN3DDV
7907,9324,2020-03-04,DHL,C9ODEHB475
7908,8574,2020-02-19,UPS,LH9RT5HWSD
7909,9828,2020-10-12,DHL,U7RDOBQHW8
7910,7083,2021-09-16,DHL,XPGGNFEQEE
7911,4228,2020-04-10,USPS,H8MMP4C87Y
7912,729,2022-01-31,USPS,2BP0VQKBQY
7913,3717,2020-08-12,USPS,610JU13V5P
7914,9260,2021-06-15,DHL,YD4H6VP9SH
7915,960,2021-11-17,FedEx,KH69Y37OGX
7916,4055,2020-07-29,FedEx,7WG2CZZOUD
7917,7904,2022-10-28,DHL,MCU97FY2TO
7918,7660,2022-09-28,FedEx,OSTUH2YCW0
7919,3212,2020-12-27,UPS,T9ZAQ5DB79
7920,8661,2022-04-12,USPS,IBLWZOUN00
7921,6837,2021-11-08,UPS,AKZ6OT57QI
7922,7572,2021-06-16,USPS,JA0HTS2P6Y
7923,8079,2021-09-16,USPS,QYVRK1367V
7924,5652,2022-12-04,USPS,4DDNGW4YFU
7925,732,2020-02-17,FedEx,3VNK3C6I2A
7926,8173,2022-04-20,DHL,VNVL8TY8GL
7927,9552,2021-05-19,UPS,ITLHNUXRMA
7928,3531,2022-09-06,FedEx,P4MHMJAFE4
7929,777,2022-01-18,FedEx,1JMBF1CNVX
7930,7695,2020-05-01,UPS,NOIER6MW13
7931,4770,2021-09-24,FedEx,JEP0RU3FNQ
7932,2721,2021-03-18,UPS,EUBUGE8AMV
7933,2798,2020-01-28,USPS,7DUIIXAVSN
7934,8000,2021-04-26,FedEx,SA64LE4RXG
7935,6142,2022-06-18,USPS,RR7DEQFAJZ
7936,4795,2021-11-22,USPS,1JN9B3JPA1
7937,4236,2022-03-02,FedEx,I4VKFXXHDT
7938,6838,2022-07-15,DHL,35XRLT8M1K
7939,5694,2020-06-12,FedEx,HPCERTKX0Z
7940,4544,2020-06-26,DHL,9JMV7VS54J
7941,1263,2020-12-15,FedEx,MQ49XSS6RY
7942,4130,2021-06-26,DHL,PAVDZJQRFD
7943,7885,2021-11-03,DHL,BI897ZWSVT
7944,7208,2020-09-12,USPS,GFBS98JP3S
7945,1418,2020-12-24,UPS,IUCT3D7MTG
7946,1765,2021-05-31,UPS,MVW4N6WEOH
7947,1489,2020-03-20,FedEx,CMCX2B7RC0
7948,9878,2022-05-13,USPS,6GWTFBIL2Y
7949,1115,2022-03-05,USPS,F638HCPDQ2
7950,529,2021-06-04,UPS,0KLUH64Q7S
7951,6424,2021-06-29,FedEx,50ERXCTDZF
7952,244,2020-07-07,FedEx,84L50NWQW0
7953,4039,2021-02-06,DHL,HIM4P3WO2F
7954,6106,2020-05-29,FedEx,4UDEU4KWHB
7955,374,2022-02-28,DHL,HYTIW07S3G
7956,5797,2021-02-26,USPS,TWWK5UMFSH
7957,5056,2022-06-18,USPS,8DGVC9591O
7958,4596,2020-04-12,DHL,BFOENQPYFO
7959,9783,2020-03-24,USPS,ZL76M0PHVO
7960,6506,2022-08-28,DHL,AHNTTQAK32
7961,3048,2020-05-31,USPS,5CB3P8YPPD
7962,9208,2022-02-08,USPS,VNZRG05ZJ8
7963,1358,2022-02-22,USPS,SLQG7H8SXD
7964,2173,2021-11-12,USPS,F9987CTYPN
7965,7775,2020-04-13,FedEx,68ICR491TL
7966,3460,2021-04-21,UPS,HTMKCXJOQM
7967,2904,2020-09-12,DHL,32FF3BR1R3
7968,9833,2021-09-21,USPS,4SO6Z0JWL4
7969,5201,2020-02-20,DHL,FVUZA4JTUU
7970,1275,2021-06-17,USPS,MU208DU746
7971,3824,2021-10-02,FedEx,OJZNXFCWSG
7972,7583,2021-02-02,UPS,HRCHRB8VL5
7973,4063,2021-07-13,UPS,LZZIFO7V9R
7974,1286,2020-09-10,FedEx,PQH8ZRKLCF
7975,2069,2020-01-05,DHL,MBKWQ24Z9J
7976,3984,2022-07-05,DHL,FK5VCYONX0
7977,3780,2022-04-22,FedEx,1DVIHZUKZ4
7978,7273,2021-10-17,USPS,P0THJLQJ87
7979,7944,2021-11-13,DHL,CB6RPI4XSA
7980,7857,2022-09-17,FedEx,6TBY1LORUC
7981,8167,2021-09-02,UPS,9SM4NYBNNF
7982,8589,2022-01-08,DHL,UNMLDGCE9U
7983,3835,2022-10-11,UPS,CBN9DN0T9E
7984,3311,2022-04-02,FedEx,POGM7KJ4DI
7985,321,2020-05-04,UPS,L9IBSC60CJ
7986,3388,2021-07-05,USPS,AI7EM3ZO1F
7987,8487,2020-12-12,USPS,XSDK1DBKME
7988,375,2020-06-27,USPS,68SEYYHPUS
7989,2995,2021-03-06,UPS,UMUVQTYRFX
7990,4467,2022-08-10,USPS,KX6T6U9NON
7991,8964,2020-07-13,USPS,LD1E39N6Z5
7992,4091,2020-02-28,DHL,HHNQ3Z60YT
7993,7799,2021-03-21,DHL,F9XJZRU75J
7994,5280,2022-07-16,USPS,U7YXNMAZC5
7995,6829,2020-01-25,FedEx,070HL20QB0
7996,3585,2021-10-04,DHL,GIKNFUWVYB
7997,5816,2022-04-20,DHL,1YK8KYCORG
7998,4405,2020-08-13,FedEx,T5E37UG1KP
7999,8466,2020-07-28,DHL,HKQ1RBXJNP
8000,5902,2021-12-15,USPS,3J4R8ISJWY
8001,7285,2022-09-06,FedEx,NVUWGQ4F2U
8002,1091,2022-09-06,UPS,6KE3JJX133
8003,268,2021-11-19,FedEx,5H0YUH8PFV
8004,6151,2021-06-29,DHL,EBHPI9CB1Y
8005,2467,2022-11-08,FedEx,ZT9HW4AZU4
8006,6363,2022-12-23,DHL,A3IBOI6170
8007,8713,2022-10-07,UPS,NTHQG7BZ4F
8008,3922,2022-02-28,USPS,O21ZYMG86G
8009,3247,2020-03-21,UPS,7DDZ0GQPEI
8010,2871,2021-03-09,DHL,Z0X9JFLXWF
8011,2437,2020-10-27,USPS,ZEWKDFIAA8
8012,8920,2021-06-13,USPS,WI4W5H5Q5H
8013,3143,2022-08-14,DHL,C8NRGTHUF8
8014,580,2022-01-21,UPS,QHMXMC70JT
8015,710,2020-12-13,DHL,QEIRX26T2G
8016,4060,2021-07-29,DHL,TDFIVOFR80
8017,3606,2020-04-21,UPS,184R4YWPWS
8018,1710,2022-01-08,UPS,FRFMQEO52J
8019,5949,2021-01-14,UPS,H4CTRHI64E
8020,8811,2022-07-06,UPS,6CJ9XAFY25
8021,1120,2022-11-22,USPS,QL9CHY334I
8022,8534,2022-08-10,UPS,DT3EZIT24W
8023,8864,2021-05-23,USPS,JH38Q1YMKE
8024,8990,2022-05-23,UPS,81N9I2RN62
8025,2323,2022-06-01,DHL,HUPUKBUADL
8026,9566,2020-07-18,DHL,YBM6F69HUQ
8027,6599,2020-05-16,UPS,8CXYXMPE9K
8028,9957,2020-03-04,DHL,Z00GK3RBRA
8029,5984,2020-09-18,UPS,UY4S7B9WI3
8030,8612,2020-04-25,FedEx,4UFBLKO6ZX
8031,5791,2021-05-08,FedEx,GMPJVFZ7MS
8032,1600,2020-02-15,USPS,SV60GLRMZ3
8033,1212,2020-10-17,USPS,ERVYXBWL7X
8034,201,2020-09-22,UPS,TU225QLZ07
8035,5314,2022-07-22,UPS,9PJFSFCE5P
8036,4443,2021-11-27,DHL,C3QLMN6CFP
8037,8282,2020-12-12,DHL,OB6UPPJ220
8038,5035,2022-11-11,UPS,13RVNQST0B
8039,2097,2021-06-15,FedEx,SH3BF4L4IA
8040,8952,2022-12-26,UPS,I1Q1UQ2WGL
8041,7671,2020-08-22,DHL,E7FQWM253R
8042,5568,2021-10-24,UPS,LWNE62ZPWL
8043,7335,2021-06-01,FedEx,L819FDO0VH
8044,1004,2022-09-06,FedEx,H1W7PI861K
8045,4181,2020-06-09,DHL,3WH97QG84J
8046,5828,2021-03-21,USPS,GLNUY4PQH6
8047,8990,2022-02-23,USPS,WFQKXN0X9W
8048,4379,2021-06-23,FedEx,URPR66H56C
8049,553,2021-09-30,UPS,6EZTBMXXEJ
8050,9116,2022-09-03,DHL,O45O9UBFOV
8051,3750,2022-05-15,USPS,H03EY3Q93I
8052,2670,2021-11-29,DHL,GCO2Q3R3XX
8053,9649,2021-10-26,FedEx,LRYYB3EQV6
8054,7238,2021-05-28,FedEx,UKTNF32I30
8055,3238,2022-11-09,DHL,5I9S9GFGH5
8056,3512,2022-01-02,FedEx,1UU61HCIOE
8057,3882,2021-04-03,UPS,LC4K04WK0Y
8058,1375,2022-01-06,FedEx,M8VAEG73S8
8059,8983,2022-12-07,UPS,C562A1F71O
8060,369,2020-05-03,UPS,7EV1I6MD63
8061,4704,2021-03-09,DHL,AI4K4X8WY9
8062,2780,2020-08-12,DHL,1WV0XOJNPE
8063,5143,2021-06-26,DHL,MSAWGQYVXN
8064,2895,2022-01-19,UPS,IWJJDU48WL
8065,2598,2020-08-25,DHL,WNW7G0FN72
8066,1037,2022-02-21,FedEx,7960X0CJ6F
8067,4972,2020-01-30,DHL,YNGKBT2SCW
8068,9147,2021-06-02,FedEx,EYOC4SIGK5
8069,8482,2022-02-21,FedEx,QYREGH3OXY
8070,9604,2022-01-15,DHL,PR9LC81N4N
8071,3388,2021-08-03,USPS,INFMPXQFHZ
8072,9952,2020-07-15,UPS,CYM4N596RH
8073,8060,2022-06-29,FedEx,LIYE9HARMT
8074,1961,2021-02-28,UPS,ERMOEF40KR
8075,9124,2021-02-28,USPS,FGY341RF2W
8076,1347,2022-11-30,DHL,CYXJPZ19V5
8077,3607,2022-12-22,USPS,J54VF8H6I3
8078,8801,2020-12-01,DHL,H9ZMEWTE1J
8079,2509,2021-11-13,USPS,8DRMDSHLOK
8080,4337,2022-07-16,USPS,30XTZOHOWT
8081,7529,2021-06-24,DHL,TM47YJTM8Q
8082,7121,2021-05-05,UPS,TH16GAJKET
8083,1799,2020-06-28,DHL,3DHWAYSS1R
8084,8278,2022-03-23,DHL,O0V9WOZVO7
8085,3535,2022-04-24,UPS,2S1ZA9TK6H
8086,8428,2020-06-05,UPS,3LHYU4T4SW
8087,6506,2020-04-20,UPS,SKMHZC8F4S
8088,3406,2022-11-17,FedEx,8EZX8WVPM4
8089,4235,2022-03-18,DHL,Z1BIHZPBHC
8090,3993,2021-10-24,DHL,C508EWRSOD
