shipment_item_id,shipment_id,product_name,quantity_received,unit_price
8157,8122,Product B,6,49.81
8158,6935,Product C,7,44.65
8159,4234,Product D,2,37.74
8160,3398,Product D,7,17.16
8161,2222,Product B,7,3.1
8162,4602,Product B,8,22.75
8163,4954,Product A,2,2.54
8164,5279,Product E,1,11.84
8165,8379,Product C,6,9.53
8166,8935,Product C,10,33.34
8167,8320,Product A,5,39.88
8168,8584,Product E,9,11.24
8169,487,Product A,8,45.96
8170,7945,Product B,10,10.71
8171,1036,Product B,8,6.22
8172,6022,Product E,3,37.43
8173,7427,Product D,7,34.01
8174,7042,Product B,7,26.34
8175,4475,Product E,10,30.36
8176,5719,Product B,9,39.25
8177,8549,Product E,7,49.25
8178,6845,Product D,6,33.13
8179,9815,Product C,10,22.12
8180,2281,Product C,6,6.42
8181,3966,Product A,2,18.2
8182,5007,Product E,10,34.79
8183,6130,Product B,5,4.05
8184,9373,Product A,2,6.27
8185,6209,Product B,4,6.85
8186,518,Product A,8,27.42
8187,1515,Product A,5,6.66
8188,7062,Product C,6,47.89
8189,3907,Product D,7,26.41
8190,1612,Product D,2,34.21
8191,3992,Product B,7,49.29
8192,7970,Product D,10,49.24
8193,78,Product C,4,38.87
8194,2454,Product D,7,4.35
8195,2813,Product E,4,46.83
8196,9611,Product E,6,5.22
8197,7877,Product B,1,36.92
8198,9691,Product D,4,39.62
8199,5328,Product B,2,35.64
8200,6475,Product A,5,34.23
8201,3714,Product B,1,7.16
8202,182,Product D,6,5.67
8203,2333,Product D,4,35.03
8204,7523,Product D,8,27.15
8205,8411,Product C,10,10.51
8206,8150,Product B,10,1.83
8207,1839,Product C,1,23.31
8208,172,Product C,9,42.26
8209,6077,Product A,5,3.92
8210,1554,Product C,4,33.21
8211,6218,Product D,3,16.56
8212,553,Product A,3,14.56
8213,1677,Product D,5,24.86
8214,1285,Product E,5,25.52
8215,4605,Product C,10,5.2
8216,8482,Product D,4,36.31
8217,254,Product D,8,18.52
8218,4680,Product A,7,45.63
8219,1871,Product E,8,8.23
8220,7314,Product A,10,43.32
8221,9031,Product C,1,20.26
8222,4056,Product A,9,45.87
8223,5995,Product B,10,33.83
8224,3537,Product E,10,35.66
8225,5930,Product D,1,47.12
8226,8158,Product D,2,33.84
8227,4740,Product B,7,9.65
8228,9812,Product E,5,31.82
8229,2516,Product C,8,3.38
8230,6999,Product B,7,16.9
8231,2422,Product B,4,10.18
8232,7298,Product C,10,27.6
8233,7314,Product C,2,30.68
8234,7772,Product C,5,42.97
8235,602,Product C,1,35.94
8236,5027,Product E,1,26.86
8237,3473,Product D,9,7.32
8238,4572,Product D,9,6.25
8239,43,Product A,6,13.22
8240,7419,Product D,2,27.73
8241,2801,Product E,1,17.99
8242,7539,Product A,9,12.35
8243,727,Product C,1,39.32
8244,408,Product A,6,38.42
8245,3763,Product E,2,2.57
8246,9396,Product E,9,44.43
8247,668,Product A,2,10.33
8248,2909,Product D,8,4.65
8249,743,Product E,6,13.86
8250,8133,Product E,3,1.01
8251,6133,Product C,7,41.62
8252,5968,Product A,4,28.43
8253,4031,Product E,10,23.66
8254,3351,Product C,6,47.13
8255,5714,Product B,6,45.52
8256,7315,Product A,7,41.85
8257,9129,Product A,1,8.82
8258,6602,Product E,6,26.96
8259,6231,Product C,3,21.87
8260,3049,Product A,1,45.44
8261,9628,Product D,9,34.11
8262,7137,Product C,4,27.2
8263,9197,Product D,9,35.55
8264,1762,Product E,5,10.66
8265,5575,Product B,9,27.19
8266,4502,Product B,8,7.58
8267,604,Product D,4,11.24
8268,5632,Product C,5,46.19
8269,1659,Product D,8,24.09
8270,9183,Product A,4,6.59
8271,3369,Product D,2,26.11
8272,6580,Product B,6,28.6
8273,3944,Product D,10,46.18
8274,4007,Product B,8,26.33
8275,7034,Product B,6,3.43
8276,7753,Product E,2,16.45
8277,6072,Product B,3,16.93
8278,2463,Product B,2,44.65
8279,8726,Product B,5,29.67
8280,1152,Product A,9,24.26
8281,6519,Product B,8,31.9
8282,891,Product C,7,18.43
8283,9029,Product A,8,4.01
8284,970,Product E,6,10.88
8285,4633,Product C,10,33.16
8286,6632,Product B,2,26.45
8287,5959,Product A,3,14.06
8288,9599,Product E,1,12.13
8289,381,Product C,8,25.94
8290,3133,Product A,6,38.46
8291,3093,Product C,4,25.18
8292,6345,Product A,6,26.6
8293,9155,Product E,5,25.09
8294,6134,Product D,10,3.71
8295,4600,Product B,3,42.04
8296,2239,Product A,7,42.94
8297,5086,Product E,3,39.79
8298,4303,Product A,5,30.86
8299,1787,Product B,2,48.85
8300,1378,Product E,5,32.45
8301,3943,Product D,4,33.44
8302,6334,Product C,9,10.43
8303,8378,Product A,7,13.51
8304,8874,Product C,10,20.2
8305,6666,Product A,8,17.99
8306,571,Product E,6,35.79
8307,6680,Product B,3,47.03
8308,556,Product D,2,22.47
8309,4962,Product B,5,42.49
8310,453,Product A,10,18.39
8311,1490,Product C,5,21.74
8312,2111,Product B,3,34.43
8313,9407,Product A,8,18.75
8314,4369,Product B,5,6.9
8315,341,Product A,6,15.59
8316,6229,Product C,7,7.48
8317,2873,Product A,9,1.18
8318,540,Product E,4,33.95
8319,510,Product B,4,48.47
8320,3863,Product C,7,17.0
8321,6763,Product B,7,25.83
8322,6853,Product C,8,31.76
8323,9044,Product B,7,49.58
8324,4251,Product D,9,26.73
8325,818,Product D,3,13.99
8326,192,Product B,9,14.83
8327,6385,Product D,10,3.28
8328,4868,Product C,9,18.18
8329,5482,Product B,3,36.33
8330,2610,Product A,3,42.55
8331,8439,Product E,6,18.93
8332,7846,Product A,2,3.01
8333,9387,Product B,5,10.47
8334,5165,Product D,6,22.21
8335,7466,Product D,1,12.56
8336,9997,Product C,2,16.36
8337,6366,Product D,7,11.75
8338,7547,Product A,6,45.66
8339,5041,Product D,10,14.51
8340,5449,Product B,4,2.44
8341,656,Product D,10,36.27
8342,9665,Product E,1,6.63
8343,757,Product C,6,31.78
8344,3237,Product B,1,2.77
8345,9715,Product D,10,17.53
8346,5735,Product C,7,25.35
8347,5590,Product C,4,44.01
8348,6837,Product A,5,18.95
8349,7248,Product E,9,15.78
8350,5703,Product B,8,16.13
8351,828,Product A,10,6.57
8352,1450,Product E,3,22.41
8353,7465,Product D,8,17.89
8354,3259,Product B,6,20.07
8355,9844,Product D,6,4.88
8356,1584,Product A,9,31.27
8357,5179,Product A,6,26.52
8358,7001,Product C,1,30.48
8359,4237,Product E,10,8.79
8360,5088,Product A,9,47.15
8361,9569,Product D,1,9.19
8362,3217,Product D,9,12.2
8363,2970,Product D,2,35.38
8364,6265,Product B,10,30.03
8365,2403,Product E,10,18.87
8366,1602,Product D,9,23.21
8367,1837,Product B,6,3.72
8368,4171,Product D,4,41.9
8369,4483,Product D,5,35.71
8370,9323,Product A,4,19.67
8371,5115,Product D,1,34.24
8372,7513,Product C,9,2.06
8373,1809,Product B,6,34.06
8374,8799,Product B,1,49.24
8375,5107,Product D,8,20.64
8376,7071,Product E,1,1.2
8377,6952,Product C,7,15.76
8378,5828,Product E,1,25.85
8379,5440,Product A,8,19.02
8380,1823,Product B,2,46.35
8381,1230,Product E,8,31.54
8382,549,Product C,1,6.11
8383,6137,Product C,3,27.28
8384,9971,Product E,6,18.03
8385,496,Product A,1,12.62
8386,7835,Product D,7,19.91
8387,960,Product C,7,32.11
8388,407,Product A,1,44.19
8389,6037,Product D,1,27.97
8390,9635,Product D,10,8.45
8391,8509,Product D,9,43.14
8392,5529,Product A,7,21.29
8393,2241,Product C,1,35.08
8394,8289,Product A,4,33.54
8395,1999,Product C,5,27.12
8396,7767,Product A,1,34.49
8397,6724,Product C,6,12.31
8398,9722,Product C,9,35.32
8399,869,Product D,7,33.53
8400,5320,Product D,3,27.68
8401,360,Product C,3,45.74
8402,3979,Product E,6,32.68
8403,8969,Product C,5,21.73
8404,8524,Product E,6,24.23
8405,1922,Product E,6,45.71
8406,2305,Product B,5,45.76
8407,4928,Product C,6,1.63
8408,3180,Product E,3,47.73
8409,23,Product C,4,38.74
8410,6953,Product D,4,30.71
8411,9781,Product D,6,46.54
8412,1309,Product E,5,48.56
8413,4274,Product D,5,44.31
8414,4857,Product B,2,3.35
8415,9731,Product C,10,12.44
8416,2925,Product B,7,6.2
8417,9415,Product E,10,19.26
8418,5643,Product A,2,9.21
8419,4512,Product D,9,1.27
8420,9093,Product B,4,46.87
8421,8951,Product C,7,36.57
8422,9364,Product C,4,46.42
8423,3600,Product B,8,5.53
8424,4766,Product C,2,19.57
8425,3370,Product E,3,44.17
8426,1837,Product E,5,12.75
8427,8131,Product D,7,1.09
8428,9321,Product A,9,30.04
8429,4803,Product C,1,2.08
8430,8025,Product A,6,16.95
8431,6724,Product C,10,26.38
8432,9939,Product C,2,49.25
8433,8806,Product E,5,8.35
8434,8057,Product E,5,22.09
8435,4582,Product A,6,28.49
8436,1488,Product B,10,40.94
8437,7891,Product D,5,7.96
8438,3594,Product E,6,15.8
8439,5425,Product A,2,3.36
8440,3868,Product C,8,1.01
8441,298,Product D,6,20.68
8442,8493,Product B,6,4.73
8443,8247,Product B,7,44.06
8444,5073,Product C,2,24.78
8445,773,Product E,9,31.9
8446,4099,Product B,8,26.84
8447,4827,Product E,5,40.71
8448,3847,Product B,2,40.05
8449,9224,Product E,4,8.96
8450,6147,Product C,5,17.23
8451,6507,Product E,3,26.17
8452,470,Product E,2,24.76
8453,8853,Product A,7,40.55
8454,6771,Product C,7,19.92
8455,8074,Product D,6,17.74
8456,7232,Product A,5,30.43
8457,1702,Product D,3,45.79
8458,8099,Product C,6,12.29
8459,6120,Product A,6,20.44
8460,5529,Product B,9,41.23
8461,1848,Product A,6,46.3
8462,9228,Product C,7,8.62
8463,5919,Product E,6,34.64
8464,3046,Product D,1,10.56
8465,5584,Product C,4,8.82
8466,5839,Product C,1,47.0
8467,6483,Product A,1,28.06
8468,6866,Product C,10,5.94
8469,5709,Product E,7,48.68
8470,3132,Product D,6,30.86
8471,8527,Product A,10,40.53
8472,3359,Product D,9,21.52
8473,8132,Product E,4,12.6
8474,4277,Product A,1,12.68
8475,3404,Product B,10,44.71
8476,335,Product E,6,4.32
8477,5190,Product E,7,27.87
8478,3972,Product A,5,3.86
8479,4911,Product B,6,40.03
8480,4957,Product C,5,48.39
8481,5515,Product D,3,17.94
8482,3521,Product E,8,36.76
8483,1177,Product D,5,40.55
8484,7156,Product E,2,9.16
8485,982,Product C,6,31.01
8486,2846,Product A,9,14.89
8487,7405,Product E,3,26.07
8488,7146,Product E,5,49.62
8489,3311,Product B,9,28.86
8490,9661,Product B,5,17.99
8491,7743,Product B,6,33.91
8492,6833,Product D,4,48.04
8493,9574,Product A,2,31.3
8494,2831,Product A,8,33.92
8495,4095,Product B,8,44.55
8496,7132,Product D,4,19.26
8497,1045,Product E,5,3.87
8498,309,Product B,9,29.19
8499,8362,Product E,9,43.67
8500,5883,Product D,3,46.59
8501,3611,Product B,10,32.85
8502,7560,Product D,7,2.73
8503,2505,Product C,4,12.8
8504,673,Product D,6,15.39
8505,5482,Product D,2,5.74
8506,6916,Product B,4,47.39
8507,4805,Product B,9,34.92
8508,9706,Product A,4,17.94
8509,4987,Product B,7,14.98
8510,6725,Product A,6,48.31
8511,7396,Product E,9,13.39
8512,7792,Product B,8,23.05
8513,8453,Product A,3,10.68
8514,9034,Product D,6,27.66
8515,4837,Product B,5,10.05
8516,4575,Product A,5,10.59
8517,4184,Product E,9,25.16
8518,1332,Product A,5,27.99
8519,5458,Product A,5,5.66
8520,8343,Product C,1,2.19
8521,5681,Product E,3,12.19
8522,2560,Product A,6,8.12
8523,2839,Product D,10,17.98
8524,3617,Product D,1,24.46
8525,6723,Product B,3,10.32
8526,1914,Product D,8,32.69
8527,2447,Product A,2,5.15
8528,6609,Product B,4,45.69
8529,8264,Product D,7,15.99
8530,6633,Product E,6,36.71
8531,9950,Product E,5,32.28
8532,907,Product A,3,46.48
8533,6598,Product A,5,49.59
8534,564,Product A,1,44.24
8535,286,Product C,4,24.63
8536,2999,Product D,10,27.32
8537,7674,Product C,7,12.88
8538,9123,Product B,7,23.87
8539,1988,Product B,9,3.64
8540,4282,Product E,9,48.22
8541,6139,Product E,1,40.16
8542,9253,Product E,5,31.29
8543,3072,Product B,6,41.71
8544,8343,Product B,7,34.86
8545,3139,Product C,9,15.93
8546,6156,Product A,5,37.48
8547,7642,Product A,7,38.32
8548,9338,Product A,8,47.24
8549,8170,Product D,7,11.52
8550,901,Product E,3,11.83
8551,1778,Product E,7,49.24
8552,5010,Product D,1,30.77
8553,3538,Product C,7,39.73
8554,8857,Product C,3,32.76
8555,1843,Product C,7,43.53
8556,217,Product B,1,25.96
8557,9328,Product A,10,31.66
8558,8540,Product B,8,28.49
8559,8468,Product A,7,48.61
8560,5045,Product A,10,9.43
8561,2635,Product C,6,12.97
8562,7562,Product D,6,20.07
8563,1161,Product C,3,47.69
8564,5265,Product D,9,27.9
8565,1779,Product C,6,30.7
8566,7089,Product A,7,12.65
8567,7591,Product A,10,21.65
8568,1769,Product A,2,41.43
8569,6957,Product B,7,47.21
8570,4389,Product A,1,20.85
8571,5208,Product C,3,25.07
8572,6445,Product A,4,25.62
8573,6227,Product A,2,28.26
8574,4512,Product E,6,20.19
8575,5065,Product D,7,6.08
8576,2796,Product E,2,2.86
8577,1499,Product E,10,7.31
8578,5413,Product E,8,14.97
8579,6137,Product B,6,4.46
8580,6283,Product D,7,49.99
8581,682,Product E,10,16.32
8582,6301,Product E,10,16.46
8583,3743,Product D,8,8.16
8584,448,Product B,7,5.01
8585,2067,Product A,5,43.83
8586,7715,Product D,7,44.25
8587,7458,Product B,6,49.26
8588,5701,Product D,7,16.35
8589,7228,Product A,4,21.2
8590,9934,Product D,4,2.96
8591,8450,Product A,4,33.25
8592,3210,Product E,6,23.61
8593,8513,Product A,10,35.15
8594,4244,Product C,8,32.91
8595,2753,Product A,10,10.49
8596,3445,Product C,8,3.33
8597,2119,Product B,8,3.67
8598,2589,Product C,9,6.8
8599,3777,Product E,2,5.18
8600,4397,Product E,3,16.93
8601,8862,Product C,5,37.74
8602,2829,Product E,3,28.7
8603,4694,Product B,3,18.26
8604,7998,Product B,9,17.5
8605,1069,Product C,1,14.6
8606,9846,Product B,1,45.96
8607,18,Product D,5,8.17
8608,8420,Product E,4,36.46
8609,319,Product C,5,18.74
8610,6723,Product B,8,10.54
8611,7324,Product C,8,1.81
8612,2524,Product A,1,7.36
8613,5415,Product E,1,5.95
8614,6349,Product E,10,41.68
8615,2084,Product B,4,9.62
8616,1376,Product B,7,33.18
8617,3803,Product D,2,25.78
8618,823,Product E,1,46.12
8619,3709,Product C,8,33.64
8620,6741,Product A,6,2.32
8621,7870,Product E,3,3.5
8622,4842,Product E,9,36.81
8623,6396,Product D,2,22.84
8624,1026,Product E,10,20.58
8625,8861,Product D,5,5.41
8626,5408,Product A,6,4.4
8627,2344,Product C,2,14.65
8628,6943,Product E,6,2.88
8629,4699,Product A,2,9.08
8630,7879,Product E,6,31.47
8631,6059,Product A,2,42.85
8632,8928,Product C,9,8.02
8633,2371,Product C,5,18.32
8634,9764,Product C,2,16.5
8635,6675,Product A,10,8.79
8636,6630,Product C,4,44.65
8637,7123,Product E,10,14.63
8638,495,Product D,9,18.22
8639,372,Product D,4,4.69
8640,1919,Product C,6,23.85
8641,4486,Product B,7,37.98
8642,1106,Product C,1,27.61
8643,7065,Product C,8,40.75
8644,1572,Product D,7,7.94
8645,5866,Product D,1,21.33
8646,522,Product E,8,43.51
8647,7477,Product C,8,16.18
8648,5750,Product E,10,7.98
8649,9199,Product A,7,19.03
8650,2510,Product A,8,44.82
8651,9189,Product A,6,22.7
8652,8056,Product B,3,18.33
8653,829,Product E,5,31.83
8654,4949,Product A,3,41.64
8655,4624,Product B,9,37.12
8656,2407,Product A,2,17.75
8657,5864,Product B,2,24.17
8658,2097,Product B,2,23.83
8659,2634,Product E,4,39.37
8660,2006,Product B,8,21.67
8661,1813,Product D,5,7.88
8662,9453,Product E,4,9.25
8663,6208,Product E,6,17.36
8664,8483,Product E,5,36.85
8665,3401,Product A,3,33.59
8666,9506,Product A,5,12.14
8667,6969,Product C,8,4.82
8668,6009,Product A,3,13.05
8669,9825,Product B,2,14.13
8670,1499,Product C,9,16.48
8671,3485,Product E,3,46.71
8672,2571,Product B,2,2.19
8673,9079,Product C,9,15.21
8674,6069,Product E,3,7.88
8675,7543,Product E,6,36.72
8676,40,Product C,6,38.04
8677,8399,Product B,7,27.67
8678,4147,Product B,4,49.58
8679,1674,Product D,4,24.9
8680,8402,Product A,2,42.23
8681,1309,Product B,6,30.22
8682,4256,Product D,7,13.82
8683,8732,Product A,8,14.4
8684,9990,Product A,7,28.42
8685,4644,Product B,6,33.12
8686,1415,Product C,1,35.0
8687,7930,Product C,9,47.03
8688,4696,Product A,5,35.62
8689,5206,Product D,1,3.86
8690,824,Product E,9,48.08
8691,3602,Product E,1,12.06
8692,7042,Product C,3,4.27
8693,9703,Product D,1,11.33
8694,4980,Product B,9,40.0
8695,3827,Product A,8,10.32
8696,242,Product C,1,23.86
8697,8171,Product B,4,47.28
8698,4699,Product B,7,18.84
8699,5720,Product E,7,11.45
8700,291,Product C,2,36.45
8701,9090,Product D,1,49.84
8702,1461,Product C,6,20.88
8703,1748,Product C,3,37.19
8704,209,Product D,6,9.76
8705,2959,Product C,8,34.56
8706,6194,Product D,3,21.67
8707,1435,Product C,3,19.77
8708,9364,Product E,9,27.84
8709,6074,Product B,2,6.03
8710,1862,Product D,1,12.07
8711,4098,Product C,8,16.28
8712,7562,Product A,5,14.55
8713,5033,Product A,5,16.76
8714,2509,Product A,4,48.76
8715,4496,Product E,7,48.98
8716,7485,Product B,8,22.51
8717,3602,Product E,9,41.46
8718,3575,Product A,1,42.93
8719,4821,Product D,10,14.45
8720,211,Product C,9,16.84
8721,2726,Product D,2,40.98
8722,5462,Product E,5,23.28
8723,5723,Product D,10,23.91
8724,2691,Product E,7,2.72
8725,3736,Product C,10,31.02
8726,2246,Product A,2,39.09
8727,1822,Product E,2,18.51
8728,4863,Product B,9,5.55
8729,513,Product B,8,47.0
8730,3712,Product E,7,7.97
8731,1793,Product C,6,8.68
8732,7275,Product D,1,16.96
8733,481,Product A,2,26.31
8734,2605,Product E,6,24.37
8735,4697,Product A,10,9.29
8736,6275,Product B,4,4.19
8737,1208,Product E,10,45.55
8738,4574,Product A,8,32.06
8739,7667,Product E,9,16.09
8740,7988,Product A,8,28.96
8741,25,Product C,5,46.12
8742,1354,Product A,6,1.45
8743,3991,Product B,6,49.18
8744,9713,Product D,9,7.61
8745,7564,Product E,4,18.3
8746,3389,Product A,3,25.88
8747,849,Product C,7,18.25
8748,8041,Product A,7,34.68
8749,4081,Product E,7,40.58
8750,5335,Product B,2,20.79
8751,7873,Product B,2,26.61
8752,960,Product A,10,23.74
8753,1376,Product C,2,11.65
8754,7834,Product B,10,42.35
8755,4277,Product D,2,47.49
8756,2922,Product B,9,40.25
8757,8750,Product A,1,20.18
8758,1158,Product C,3,35.64
8759,4925,Product B,2,14.39
8760,1053,Product E,8,12.64
8761,8757,Product B,5,33.33
8762,2438,Product C,4,13.48
8763,4872,Product A,2,7.06
8764,5444,Product E,1,10.32
8765,2322,Product A,3,29.85
8766,3006,Product C,6,47.84
8767,1412,Product A,10,28.76
8768,2436,Product D,2,26.59
8769,5916,Product A,6,3.87
8770,7273,Product D,5,31.4
8771,8861,Product D,10,27.3
8772,725,Product E,10,49.96
8773,3787,Product A,6,16.45
8774,964,Product D,9,3.14
8775,5592,Product B,4,39.81
8776,3789,Product C,7,17.3
8777,9978,Product B,6,6.48
8778,413,Product C,10,14.21
8779,6639,Product D,6,24.55
8780,5622,Product D,1,48.26
8781,8451,Product B,2,31.03
8782,1671,Product A,2,31.01
8783,8763,Product E,5,18.49
8784,8264,Product D,8,19.86
8785,8711,Product C,3,6.18
8786,381,Product C,5,24.79
8787,5011,Product A,7,24.51
8788,9891,Product C,8,19.87
8789,334,Product A,3,37.68
8790,2495,Product E,10,45.01
8791,8076,Product A,2,7.47
8792,3193,Product C,4,29.92
8793,1176,Product A,4,6.73
8794,7281,Product B,6,27.02
8795,3036,Product D,2,14.77
8796,8377,Product E,5,34.87
8797,6849,Product D,9,12.42
8798,8390,Product D,7,45.21
8799,222,Product C,5,30.54
8800,8721,Product D,1,12.78
8801,4210,Product B,4,29.97
8802,8821,Product E,5,49.96
8803,531,Product D,8,18.0
8804,7100,Product B,3,21.72
8805,1408,Product C,1,26.41
8806,9164,Product B,2,18.64
8807,7361,Product C,6,47.7
8808,8053,Product D,4,7.43
8809,1401,Product D,8,28.43
8810,8880,Product A,5,34.43
8811,5989,Product A,3,21.64
8812,4971,Product D,7,45.71
8813,6155,Product A,3,48.3
8814,6047,Product E,4,8.19
8815,1693,Product D,4,39.53
8816,5177,Product B,1,34.28
8817,4035,Product B,6,37.21
8818,970,Product E,6,7.31
8819,5668,Product E,6,24.18
8820,2394,Product E,1,25.54
8821,7898,Product B,2,26.22
8822,360,Product E,7,3.09
8823,1474,Product A,4,21.38
8824,8459,Product E,1,32.32
8825,7343,Product E,5,47.8
8826,3347,Product C,7,38.29
8827,6200,Product A,8,46.94
8828,8670,Product E,5,34.56
8829,2298,Product E,3,14.29
8830,7306,Product E,4,5.6
8831,9262,Product D,5,13.03
8832,3066,Product E,6,24.53
8833,1672,Product E,6,33.27
8834,4866,Product A,3,26.72
8835,9058,Product D,8,35.36
8836,6124,Product B,3,19.08
8837,5129,Product E,4,32.81
8838,4251,Product A,1,11.96
8839,4011,Product E,5,14.24
8840,4005,Product A,6,27.59
8841,4162,Product B,3,11.36
8842,103,Product E,2,2.77
8843,985,Product D,3,4.46
8844,4195,Product D,4,9.53
8845,4356,Product A,7,31.18
8846,7441,Product C,2,21.79
8847,2908,Product B,1,34.57
8848,7288,Product B,7,9.82
8849,7509,Product B,4,33.52
8850,6554,Product E,4,25.05
8851,9536,Product B,3,45.02
8852,2567,Product E,10,32.93
8853,566,Product D,9,39.44
8854,3581,Product D,5,8.7
8855,9465,Product B,8,2.74
8856,9238,Product B,9,21.72
8857,1994,Product E,10,24.46
8858,5871,Product C,2,16.51
8859,6689,Product A,10,27.71
8860,6866,Product E,1,44.19
8861,7983,Product A,7,26.0
8862,6081,Product E,8,46.25
8863,5113,Product B,1,49.08
8864,4947,Product C,9,40.47
8865,7661,Product E,5,33.47
8866,888,Product E,8,5.02
8867,8938,Product E,8,23.17
8868,8098,Product D,9,45.0
8869,1224,Product E,7,40.23
8870,9350,Product C,7,47.34
8871,8740,Product D,3,49.75
8872,6776,Product B,2,42.87
8873,5821,Product E,7,29.88
8874,730,Product C,9,6.68
8875,4973,Product E,6,9.95
8876,2389,Product C,8,45.84
8877,5384,Product A,3,13.63
8878,5316,Product C,2,3.63
8879,8095,Product D,8,15.7
8880,1024,Product D,7,34.05
8881,63,Product B,2,36.31
8882,2505,Product D,7,11.28
8883,4712,Product A,1,20.35
8884,7228,Product E,3,11.06
8885,9235,Product B,2,46.09
8886,4382,Product E,10,23.62
8887,9061,Product C,9,45.6
8888,9647,Product A,4,29.14
8889,5715,Product B,1,23.21
8890,4075,Product C,7,4.36
8891,4287,Product D,6,13.15
8892,3650,Product C,7,30.24
8893,7365,Product C,1,34.44
8894,1656,Product C,3,5.06
8895,6666,Product E,9,10.37
8896,3931,Product B,5,13.57
8897,8149,Product E,4,39.6
8898,6387,Product C,2,6.68
8899,8625,Product D,4,20.49
8900,5346,Product E,4,7.5
8901,1733,Product B,2,48.77
8902,3644,Product E,7,39.23
8903,9548,Product C,7,14.71
8904,4406,Product E,8,22.69
8905,6023,Product B,3,40.89
8906,8377,Product A,1,35.16
8907,7836,Product C,8,48.88
8908,9292,Product B,10,25.85
8909,3919,Product C,8,11.49
8910,6473,Product B,1,43.67
8911,2284,Product B,1,37.24
8912,4287,Product C,6,6.34
8913,5999,Product D,3,35.77
8914,2039,Product E,9,47.2
8915,187,Product D,8,48.17
8916,2929,Product B,2,16.36
8917,5002,Product B,10,28.57
8918,8089,Product A,9,27.5
8919,1753,Product A,9,33.22
8920,3070,Product A,9,39.09
8921,382,Product D,1,39.08
8922,1021,Product D,7,32.56
8923,4784,Product E,6,30.38
8924,8202,Product A,3,9.18
8925,5713,Product B,10,19.49
8926,9628,Product A,4,1.22
8927,2274,Product A,4,8.02
8928,3881,Product E,4,3.24
8929,2205,Product B,2,47.05
8930,6632,Product C,2,38.07
8931,3174,Product E,4,24.04
8932,1105,Product A,10,1.57
8933,9491,Product D,10,14.38
8934,9973,Product D,1,24.26
8935,939,Product A,3,23.02
8936,4701,Product A,6,45.39
8937,6650,Product E,4,13.78
8938,584,Product A,10,26.53
8939,8891,Product C,5,48.45
8940,3621,Product E,7,35.78
8941,3923,Product D,10,47.5
8942,1860,Product B,4,2.51
8943,2207,Product B,1,18.69
8944,7459,Product B,3,9.97
8945,6014,Product C,7,13.57
8946,2482,Product C,3,2.77
8947,6998,Product A,3,21.32
8948,5201,Product B,8,16.19
8949,3408,Product B,5,44.87
8950,4219,Product D,5,29.24
8951,7657,Product D,7,7.51
8952,4734,Product B,10,4.41
8953,6197,Product D,4,14.44
8954,6217,Product A,8,16.06
8955,4625,Product D,5,49.38
8956,7744,Product A,6,32.16
8957,8444,Product E,6,30.61
8958,5624,Product A,5,44.19
8959,5083,Product B,5,14.83
8960,9950,Product C,10,27.24
8961,87,Product B,4,46.8
8962,7226,Product C,1,12.81
8963,9344,Product C,10,48.51
8964,7370,Product A,9,11.73
8965,7423,Product D,8,30.84
8966,6935,Product C,4,35.5
8967,967,Product C,3,43.6
8968,2445,Product E,8,36.21
8969,7522,Product C,8,5.7
8970,8102,Product C,6,34.41
8971,6653,Product A,5,4.72
8972,8225,Product D,6,48.94
8973,5142,Product E,8,23.54
8974,197,Product D,7,47.54
8975,6047,Product A,10,46.46
8976,9367,Product B,7,30.43
8977,1664,Product A,7,21.73
8978,107,Product C,2,22.92
8979,708,Product C,1,31.74
8980,1476,Product B,7,34.86
8981,8293,Product B,1,20.74
8982,5424,Product D,8,36.63
8983,4328,Product C,9,11.28
8984,5480,Product B,5,49.56
8985,4981,Product D,10,36.09
8986,7346,Product C,8,9.55
8987,5726,Product B,5,2.91
8988,5691,Product C,9,27.37
8989,2841,Product A,1,28.66
8990,7424,Product B,6,18.08
8991,9421,Product A,1,17.3
8992,1032,Product B,8,27.42
8993,7725,Product D,5,39.58
8994,2875,Product C,4,12.19
8995,89,Product D,10,46.69
8996,6497,Product B,2,47.59
8997,9682,Product A,10,20.0
8998,3654,Product E,7,8.95
8999,1362,Product A,2,21.57
9000,270,Product D,7,4.84
9001,7646,Product B,9,42.68
9002,8313,Product B,3,19.78
9003,600,Product B,5,46.64
9004,1213,Product B,3,21.74
9005,6623,Product D,10,42.58
9006,6749,Product A,1,43.93
9007,9852,Product C,10,3.76
9008,867,Product E,10,38.03
9009,9634,Product E,1,25.82
9010,2043,Product E,5,38.01
9011,7894,Product C,2,11.35
9012,7814,Product C,5,13.68
9013,8012,Product B,7,27.23
9014,2459,Product D,1,32.33
9015,4728,Product E,5,29.83
9016,1436,Product B,6,43.53
9017,7036,Product E,5,21.44
9018,5753,Product D,4,31.16
9019,2494,Product A,1,46.5
9020,8826,Product D,9,24.19
9021,3927,Product B,2,4.04
9022,9377,Product D,8,20.79
9023,1837,Product B,2,28.88
9024,9594,Product E,4,46.57
9025,3058,Product B,4,23.94
9026,7893,Product C,4,22.38
9027,2561,Product C,4,20.48
9028,7836,Product D,9,40.98
9029,9902,Product A,10,6.79
9030,3091,Product C,8,4.56
9031,5998,Product A,10,39.96
9032,8091,Product E,1,46.89
9033,1456,Product B,2,40.03
9034,3964,Product E,9,8.95
9035,1703,Product B,6,3.68
